timestamp,rmssd,tp,lfn,hfn,r_hrv
1592192751,32.5,0.5,32.1,67.9,414.4
1592192931,39.9,0.5,21.6,78.4,59.6
1592193111,40.8,0.5,48.3,51.7,322.2
1592193292,43.3,0.5,75.1,24.9,481.6
1592193472,,,,,52.1
1592193652,41,0.4,19.2,80.8,66.8
1592193832,33.3,0.4,20.3,79.7,67.4
1592194012,28.3,0.5,37.9,62.1,67
1592194192,36.8,0.5,45.7,54.3,71.5
1592194372,48.1,0.5,35,65,68
1592194551,26.5,0.5,45.5,54.5,68.6
1592194731,32.1,0.5,44,56,74.3
1592194911,27.7,0.5,42.2,57.8,67.8
1592195091,22,0.4,54.8,45.2,72.4
1592195271,25.5,0.5,59.9,40.1,69.1
1592195451,17.6,0.5,59,41,69.9
1592195632,,,,,32.5
1592195812,22.2,0.5,56.6,43.4,69.8
1592195992,,,,,33.2
1592196172,21.3,0.5,40.5,59.5,72
1592196352,,,,,36.5
1592196532,,,,,36
1592196712,,,,,239.9
1592196891,,,,,213.5
1592197071,50.6,0.5,35.6,64.4,59.9
1592197251,42.2,0.5,46.5,53.5,79.2
1592197431,58.5,0.5,64.6,35.4,459.7
1592197611,41.4,0.5,39,61,563.3
1592197791,34.4,0.5,29,71,177
1592197972,37,0.5,65.4,34.6,265.8
1592198152,34.1,0.5,36.4,63.6,144.2
1592198332,37.7,0.5,46.5,53.5,643.6
1592198512,51.1,0.5,30,70,138.8
1592198692,52.4,0.4,33.7,66.3,134.8
1592198872,48,0.4,29.8,70.2,489.1
1592199052,54.6,0.4,20.5,79.5,376.3
1592199231,53.4,0.4,25.7,74.3,148.1
1592199411,47.9,0.5,30.8,69.2,99.5
1592199591,48.2,0.5,15.9,84.1,102.8
1592199771,45.4,0.4,22,78,112.6
1592199951,44.8,0.5,36.6,63.4,798.4
1592200131,46,0.4,10.3,89.7,152.9
1592200312,49.1,0.5,39.3,60.7,146.1
1592200492,45.5,0.4,25.4,74.6,146.4
1592200672,35.8,0.5,46,54,144.8
1592200852,46.8,0.5,67.4,32.6,161.4
1592201032,,,,,257.3
1592201212,,,,,243.4
1592201392,41.2,0.5,25.7,74.3,214.7
1592201571,,,,,228.2
1592201751,,,,,214.7
1592201931,,,,,293.7
1592202111,60.6,0.5,23.6,76.4,61.1
1592202291,,,,,177.3
1592202471,41,0.4,48.5,51.5,338
1592202652,50.8,0.4,24.6,75.4,129.6
1592202832,50.3,0.4,47.8,52.2,49
1592203012,43.6,0.4,34.9,65.1,72.2
1592203192,40.6,0.5,47.9,52.1,51.2
1592203372,47.6,0.5,50.6,49.4,677.1
1592203552,52.2,0.5,34.9,65.1,345.7
1592203732,50.4,0.5,26,74,185.1
1592203911,52.3,0.5,29.4,70.6,295.7
1592204024,,,,,354.2
