timestamp,rmssd,tp,lfn,hfn,r_hrv
1592768742,,,,,276.3
1592769456,,,,,45.4
1592769636,34,0.5,31,69,271.4
1592769816,29,0.5,32.4,67.6,216.9
1592769996,29.3,0.4,19.3,80.7,118.6
1592770176,23.7,0.4,42,58,156.5
1592770356,34.6,0.4,15.6,84.4,228.7
1592770537,28.3,0.4,14.2,85.8,143.2
1592770717,,,,,67.5
1592770897,,,,,48.3
1592771077,28.7,0.4,39.5,60.5,442.7
1592771257,30.3,0.5,57.1,42.9,614.5
1592771437,,,,,148.2
1592771617,26.1,0.4,19.6,80.4,635.3
1592771796,34.6,0.5,38,62,453.8
1592771976,,,,,119.6
1592772156,25.9,0.5,54.8,45.2,480.2
1592772336,,,,,87.1
1592772510,,,,,257.8
1592772900,29.6,0.5,44,56,208.3
1592773080,33.5,0.4,34.6,65.4,290.6
1592773260,34,0.5,14,86,643.7
1592773440,31.8,0.5,43.5,56.5,394.9
1592773620,34.6,0.5,22.2,77.8,168.6
1592773800,41.7,0.5,18.7,81.3,256
1592773980,39.5,0.5,31.2,68.8,511.5
1592774160,46.7,0.3,42.2,57.8,708.6
1592774340,47.8,0.5,40,60,661.2
1592774520,49,0.4,30.4,69.6,201.2
1592774700,46.4,0.5,41.6,58.4,199.3
1592774880,38.7,0.5,36.5,63.5,537.8
1592775060,45,0.5,36.8,63.2,440.7
1592775240,37.8,0.5,36.4,63.6,171.5
1592775394,45.7,0.5,54.2,45.8,633.4
1592775867,38.5,0.4,24,76,182.5
1592776047,,,,,54.3
1592776227,,,,,53.8
1592776407,35.8,0.5,16.2,83.8,345.6
1592776587,46,0.4,13.1,86.9,515.6
1592776767,27.7,0.5,22.3,77.7,368
1592776948,37.1,0.5,13.9,86.1,700.2
1592777128,37.4,0.5,33.3,66.7,344.4
1592777307,30.5,0.5,33,67,275.8
1592777487,37.2,0.5,19.2,80.8,195.9
1592777667,43.1,0.6,39.3,60.7,934.4
1592777847,32.4,0.5,43.7,56.3,741.6
1592778027,35.3,0.3,21,79,485.6
1592778207,38.7,0.5,39.9,60.1,150.4
1592778387,44.2,0.5,41,59,363.2
1592778567,37.3,0.5,27.4,72.6,173.5
1592778747,40.7,0.5,36.5,63.5,237.9
1592778873,,,,,332
1592779314,,,,,211.9
1592779494,,,,,189.8
1592779673,,,,,202.8
1592779853,,,,,246.5
1592780033,,,,,200
1592780213,,,,,235.8
1592780394,,,,,174
1592780574,,,,,204.7
1592780754,,,,,241.7
1592780934,43.4,0.4,41.5,58.5,142.5
1592781114,41.6,0.5,59.6,40.4,142.5
1592781294,37.8,0.4,21.6,78.4,126
1592781454,,,,,136.9
1592781896,,,,,145.3
1592782076,38.5,0.5,23.7,76.3,542.6
1592782256,42.9,0.4,12.9,87.1,226.6
1592782436,45.6,0.5,16.1,83.9,134
1592782616,42,0.5,45.6,54.4,120.7
1592782796,47.9,0.4,9.7,90.3,133.9
1592782976,51.5,0.4,39,61,127.9
1592783156,43.1,0.5,22.6,77.4,587.7
1592783336,38.6,0.5,44.9,55.1,957.3
1592783516,,,,,53.8
1592783696,35.9,0.5,21.2,78.8,122.4
1592783876,36.9,0.5,23.4,76.6,120.2
1592784056,35.2,0.5,18,82,121
1592784236,33.7,0.5,23.5,76.5,118.8
1592784416,27.8,0.5,22.3,77.7,114.3
1592784596,30.8,0.5,26.3,73.7,114.8
1592784776,30.1,0.5,15.5,84.5,113.9
1592784956,40.6,0.5,34.5,65.5,542.4
1592785136,35,0.4,24.5,75.5,262.9
1592785316,35.4,0.4,31.4,68.6,227.7
1592785496,,,,,47
1592785676,37.4,0.5,31.1,68.9,221.6
1592785856,41.8,0.5,33.5,66.5,176.7
1592786036,29.5,0.5,46.6,53.4,193.5
1592786216,32.5,0.5,39.8,60.2,212.3
1592786396,33.8,0.5,27.6,72.4,179.3
1592786576,34.6,0.5,59.6,40.4,197.3
1592786756,29.6,0.5,23.1,76.9,318.5
1592786936,,,,,46.1
1592787116,33.1,0.4,43.4,56.6,368.2
1592787296,33.2,0.4,27.5,72.5,41.9
1592787476,34.4,0.4,61.4,38.6,426.9
1592787656,22.7,0.4,32.8,67.2,57.5
1592787836,,,,,208.3
1592788016,28.4,0.4,56.2,43.8,60.5
1592788196,40.2,0.4,22.6,77.4,61.4
1592788376,28.9,0.5,39.8,60.2,610.8
1592788556,41.6,0.5,23.3,76.7,638.6
1592788736,33,0.5,48.7,51.3,760
1592788916,,,,,49
1592789096,38.7,0.4,16.4,83.6,37.3
1592789276,35.4,0.3,39.4,60.6,748
1592789456,38.9,0.5,36.9,63.1,701.2
1592789636,38.2,0.4,20.4,79.6,134.6
1592789816,38.5,0.5,22.2,77.8,133.8
1592789996,36,0.5,26.4,73.6,130.6
1592790176,33,0.5,33.2,66.8,286.9
1592790356,,,,,247.3
1592790536,,,,,67.1
1592790716,,,,,258.1
1592790896,62.8,0.5,12.3,87.7,682.2
1592791076,51.6,0.4,35.5,64.5,136.7
1592791256,51.1,0.4,26.2,73.8,290.6
1592791436,43.9,0.5,28.7,71.3,656.5
1592791610,,,,,316.4
1592791887,61.1,0.4,14,86,255.7
1592792067,56,0.4,22.6,77.4,168.7
1592792247,48.8,0.4,24.5,75.5,168.4
1592792427,46.1,0.5,24.6,75.4,168.8
1592792607,45.3,0.4,15.3,84.7,270.3
1592792787,46.4,0.5,20.7,79.3,804.5
1592792968,40.7,0.4,32.8,67.2,244.5
1592793148,39.8,0.4,19.3,80.7,109.9
1592793328,35.4,0.5,16.6,83.4,300.1
1592793508,35.1,0.5,47.7,52.3,107.3
1592793687,30.4,0.4,32,68,113.4
1592793867,29.7,0.4,17.9,82.1,113.1
1592794047,29.6,0.5,25.4,74.6,111.1
1592794227,28.7,0.5,34.3,65.7,224.4
1592794407,33.1,0.5,49.5,50.5,108.3
1592794587,16.4,0.5,74.9,25.1,120.1
1592794767,15.7,0.5,67.2,32.8,145.9
1592794947,18.3,0.5,56.6,43.4,181.1
1592795127,44.3,0.5,42.2,57.8,462
1592795308,32.6,0.5,36.3,63.7,201.5
1592795488,27.2,0.5,54.4,45.6,198.8
1592795668,26.3,0.5,32.3,67.7,200.4
1592795848,35.8,0.5,36.9,63.1,311.4
1592796027,42.9,0.5,47.4,52.6,452.4
1592796207,40.5,0.4,30.8,69.2,417.9
1592796387,,,,,238.2
1592796567,,,,,180.2
1592796747,,,,,141.3
1592796927,,,,,115.1
1592797107,40.1,0.3,30.4,69.6,55.5
1592797287,24,0.4,2.9,97.1,57
1592797467,26.6,0.5,29.5,70.5,58.2
1592797648,38.1,0.4,10.6,89.4,58.8
1592797828,26.2,0.5,32.9,67.1,59.1
1592798008,24.8,0.4,57.5,42.5,370.2
1592798188,,,,,67.8
1592798367,,,,,75.7
1592798547,,,,,36
1592798727,28,0.5,51.6,48.4,35.8
1592798907,,,,,220.2
1592799087,56.1,0.4,25.5,74.5,126.3
1592799267,44.1,0.4,34.3,65.7,137
1592799447,39.1,0.5,59.2,40.8,303.8
1592799627,41.5,0.4,30.6,69.4,733.5
1592799807,36.6,0.5,32.9,67.1,309.9
1592799988,31.8,0.5,24.4,75.6,211.4
1592800168,30.1,0.5,17.9,82.1,117.8
1592800348,28.5,0.5,35.4,64.6,117.5
1592800528,26.6,0.5,35.8,64.2,116.8
1592800707,43.6,0.5,53.3,46.7,577.5
1592800887,54.4,0.4,21.2,78.8,534.7
1592801067,34.6,0.4,26.2,73.8,61.5
1592801247,23.8,0.5,47.7,52.3,104.2
1592801427,31.4,0.5,57.1,42.9,161.1
1592801607,32.6,0.5,38,62,71.2
1592801787,52,0.5,28.8,71.2,453.5
1592801967,,,,,239.8
1592802147,,,,,202.4
1592802328,47.7,0.5,28.8,71.2,404.1
1592802508,40.1,0.5,25.1,74.9,505.3
1592802688,40,0.5,43.2,56.8,103.8
1592802868,44.9,0.4,28.3,71.7,56.6
1592803047,41.7,0.4,28.6,71.4,58.2
1592803227,41.9,0.4,23.3,76.7,58.1
1592803407,39.5,0.5,39,61,623.2
1592803587,47.6,0.5,40.1,59.9,208.4
1592803767,50.6,0.5,49,51,566.5
1592803947,38.2,0.5,26.4,73.6,319.2
1592804127,31,0.5,32.2,67.8,126.8
1592804307,,,,,35.2
1592804487,26.4,0.5,34.9,65.1,115.6
1592804668,29.1,0.5,28.7,71.3,514.2
1592804848,44.2,0.4,50.6,49.4,180.3
1592805028,40.7,0.5,36.9,63.1,424.4
1592805208,47,0.4,31,69,189.8
1592805387,45.1,0.4,27.7,72.3,73.5
1592805567,42.9,0.5,18.7,81.3,67.1
1592805747,25,0.5,44.2,55.8,36.1
1592805927,32.3,0.5,56,44,42.2
1592806107,40.4,0.5,63.8,36.2,379.9
1592806287,,,,,70
1592806467,,,,,250.3
1592806647,38.5,0.4,28.4,71.6,555.1
1592806827,30.6,0.5,26.7,73.3,240.7
1592807008,163,0.4,30.1,69.9,214.4
1592807153,31.5,0.5,38.4,61.6,614.9
1592807489,,,,,365.8
1592807669,,,,,266.3
1592807849,,,,,276.9
1592808023,,,,,359.9
