timestamp,rmssd,tp,lfn,hfn,r_hrv
1593041326,45.7,0.5,27.1,72.9,142.9
1593041506,43.6,0.5,54.9,45.1,136.7
1593041686,32,0.5,26.9,73.1,522.1
1593041866,37,0.5,17.8,82.2,147
1593042046,37.7,0.5,17.7,82.3,146.8
1593042226,41.3,0.5,17.7,82.3,145.1
1593042406,39.6,0.4,25.9,74.1,145.1
1593042586,40.9,0.5,18.1,81.9,143.5
1593042765,38.4,0.5,19.4,80.6,144.2
1593042945,35.4,0.5,26.7,73.3,141.2
1593043125,35.9,0.5,32.8,67.2,149.2
1593043305,36,0.4,18.8,81.2,144.8
1593043486,36.9,0.5,16.3,83.7,143.3
1593043666,38.2,0.4,19.7,80.3,145.7
1593043846,38.2,0.5,17.9,82.1,236.3
1593044026,,,,,262.5
1593044206,52.8,0.4,27.3,72.7,713.1
1593044386,49.5,0.4,41.4,58.6,120.4
1593044566,41.5,0.4,19.9,80.1,121.9
1593044746,41.6,0.4,33,67,118.9
1593044926,45,0.4,15.2,84.8,116.9
1593045105,,,,,116.2
1593045285,44.2,0.4,12.7,87.3,276.6
1593045465,46,0.4,15.3,84.7,407.6
1593045645,42.9,0.4,41.6,58.4,420.3
1593045826,55.7,0.4,26.5,73.5,713.7
1593046006,49.3,0.4,19.5,80.5,135
1593046186,48,0.5,39.6,60.4,142.2
1593046366,34.2,0.6,75.8,24.2,201.2
1593046546,34.4,0.5,42.7,57.3,142.7
1593046726,24.2,0.5,29.2,70.8,156.9
1593046906,32.3,0.5,23.9,76.1,281.3
1593047086,33.1,0.5,32.2,67.8,133.5
1593047287,43.6,0.4,27.9,72.1,127.1
1593047466,45.5,0.5,30.9,69.1,137.3
1593047646,36.9,0.4,42.7,57.3,584.4
1593047826,,,,,196.5
1593048006,34.5,0.4,23.3,76.7,61.4
1593048187,30.3,0.4,19,81,717.7
1593048367,52.2,0.4,34.6,65.4,534.3
1593048547,53.9,0.5,22.6,77.4,140.7
1593048727,44.5,0.4,25.4,74.6,207.3
1593048907,46.9,0.4,17.2,82.8,91.3
1593049087,47.7,0.5,18.4,81.6,89.5
1593049267,41.2,0.5,13.8,86.2,90.6
1593049447,39.1,0.5,28,72,85.4
1593049627,40,0.4,22.6,77.4,213.5
1593049806,39.3,0.5,32.8,67.2,84.4
1593049986,43.9,0.5,11.7,88.3,86.4
1593050166,44.5,0.5,23.7,76.3,87.2
1593050346,45.5,0.5,31.1,68.9,591
1593050527,50.7,0.4,24.9,75.1,66.6
1593050707,42.7,0.4,20.1,79.9,225.9
1593050887,43.4,0.5,48.7,51.3,895.4
1593051067,37.9,0.5,41.7,58.3,157
1593051247,34.3,0.5,23.9,76.1,158.2
1593051427,,,,,290.2
1593051607,34.4,0.5,25.1,74.9,572.4
1593051787,38.5,0.5,21.1,78.9,721.9
1593051967,40.1,0.5,21.8,78.2,313.8
1593052146,60.8,0.5,31.4,68.6,712.1
1593052326,,,,,200.6
1593052506,49.6,0.4,36.1,63.9,30.4
1593052686,37,0.5,43.2,56.8,295.2
1593052867,40.1,0.6,60.6,39.4,711.9
1593053047,67.1,0.4,18.9,81.1,703.9
1593053227,33.1,0.5,53.6,46.4,238.1
1593053407,34.1,0.5,55.2,44.8,654.2
1593053587,35.4,0.5,45.9,54.1,240.3
1593053767,34.8,0.5,51.5,48.5,175.9
1593053947,,,,,192.4
1593054058,,,,,628.4
1593054285,,,,,198.8
1593054465,40.6,0.5,23.1,76.9,474.7
1593054645,48.2,0.5,41.5,58.5,420.3
1593054824,39.2,0.5,52.3,47.7,236.8
1593055004,53,0.5,31.9,68.1,296.2
1593055184,46.1,0.5,34.4,65.6,585.8
1593055365,42.1,0.5,17.9,82.1,165.3
1593055545,42.2,0.5,21.2,78.8,252.2
1593055725,45.9,0.5,23.6,76.4,168.6
1593055905,43.2,0.5,19.5,80.5,268.6
1593056085,41.1,0.5,23.6,76.4,161.8
1593056265,41,0.5,25.3,74.7,158.7
1593056445,32.9,0.5,44.6,55.4,157.6
1593056625,37.1,0.5,29.9,70.1,156.3
1593056805,38,0.5,23.7,76.3,161.5
1593056985,36.6,0.5,19,81,160
1593057164,36.8,0.5,20,80,159.6
1593057344,37.6,0.5,42.7,57.3,157.8
1593057524,34.8,0.5,37.6,62.4,162.2
1593057705,34.7,0.5,27,73,551.3
1593057885,,,,,93
1593058065,50,0.5,20.3,79.7,32.5
1593058245,47,0.4,14.4,85.6,92.9
1593058425,58.1,0.4,51.2,48.8,488.9
1593058605,45.8,0.5,41,59,356.7
1593058785,44.5,0.5,40.4,59.6,110.6
1593058965,59.2,0.5,65.2,34.8,325.4
1593059145,59.6,0.4,40.1,59.9,385.5
1593059325,52.4,0.5,55.7,44.3,175.9
1593059504,42.4,0.5,49.3,50.7,176.6
1593059684,42.2,0.5,47.9,52.1,167.1
1593059864,42.6,0.5,50.8,49.2,466.9
1593060045,36.7,0.5,39.8,60.2,54
1593060225,37.3,0.5,33.8,66.2,55.6
1593060405,,,,,97
1593060585,54.5,0.5,37.5,62.5,127.2
1593060765,48.6,0.4,39.4,60.6,128.8
1593060945,38,0.4,38.3,61.7,424.4
1593061125,,,,,132.6
1593061305,,,,,94.9
1593061485,,,,,113.9
1593061665,,,,,61.3
1593061844,,,,,72.7
1593062024,52.3,0.4,29.4,70.6,76.6
1593062204,46.3,0.4,32.3,67.7,72.5
1593062385,45,0.4,18.9,81.1,74.1
1593062565,43.9,0.4,20.2,79.8,74
1593062745,43.4,0.4,24.5,75.5,74.3
1593062925,47.8,0.4,24.3,75.7,76.9
1593063105,43.5,0.4,14.9,85.1,591
1593063285,43.3,0.4,23.2,76.8,134.9
1593063465,48.1,0.5,26.7,73.3,111.3
1593063645,36.5,0.4,31.4,68.6,113
1593063825,37.8,0.5,40.4,59.6,121.3
1593064005,32.4,0.5,55,45,167.7
1593064184,44.6,0.5,47.6,52.4,402
1593064364,,,,,146.3
1593064544,,,,,153.9
1593064725,47.2,0.4,40.6,59.4,117.2
1593064905,50,0.4,23,77,378.4
1593065085,48.5,0.5,43.2,56.8,245.2
1593065265,53.3,0.4,20.6,79.4,283
1593065445,46.7,0.5,25.7,74.3,540.2
1593065625,46.6,0.5,31.1,68.9,186
1593065805,46.9,0.4,51.6,48.4,525.8
1593065985,46.1,0.4,28.5,71.5,187.9
1593066165,58.2,0.4,28.3,71.7,119.9
1593066345,54.1,0.4,31.1,68.9,43.7
1593066524,49.5,0.4,35.5,64.5,44.1
1593066704,39.2,0.5,38.4,61.6,44
1593066884,41.6,0.4,29.9,70.1,649.7
1593067065,73.1,0.5,59.3,40.7,721.7
1593067239,,,,,204.7
1593067540,,,,,190.3
1593067719,39.4,0.5,56.8,43.2,425.5
1593067899,,,,,248.5
1593068079,,,,,257.6
1593068259,,,,,294.2
1593068439,,,,,267.1
1593068620,,,,,270.1
1593068751,,,,,384.5
