at,timestamp,hr,rr,act
2020-06-17 23:22,1592428976,69,,145
2020-06-17 23:23,1592428980,68,,5108
2020-06-17 23:23,1592428984,66,,808
2020-06-17 23:23,1592428988,66,,598
2020-06-17 23:23,1592428992,66,,429
2020-06-17 23:23,1592428996,66,,317
2020-06-17 23:23,1592429000,65,,451
2020-06-17 23:23,1592429004,65,,447
2020-06-17 23:23,1592429008,65,,512
2020-06-17 23:23,1592429012,66,,315
2020-06-17 23:23,1592429016,68,,429
2020-06-17 23:23,1592429020,68,,5954
2020-06-17 23:23,1592429024,68,,774
2020-06-17 23:23,1592429028,68,,143
2020-06-17 23:23,1592429032,68,,144
2020-06-17 23:23,1592429036,68,,435
2020-06-17 23:24,1592429040,67,,121
2020-06-17 23:24,1592429044,66,,174
2020-06-17 23:24,1592429048,66,,165
2020-06-17 23:24,1592429052,66,,128
2020-06-17 23:24,1592429056,64,,127
2020-06-17 23:24,1592429060,62,,163
2020-06-17 23:24,1592429064,61,19.2,133
2020-06-17 23:24,1592429068,61,19.2,114
2020-06-17 23:24,1592429072,60,19.2,118
2020-06-17 23:24,1592429076,60,19.2,124
2020-06-17 23:24,1592429080,60,19.2,1756
2020-06-17 23:24,1592429084,60,19.2,3149
2020-06-17 23:24,1592429088,60,19.2,189
2020-06-17 23:24,1592429092,60,19.2,133
2020-06-17 23:24,1592429096,60,19.2,69
2020-06-17 23:25,1592429100,61,19.2,448
2020-06-17 23:25,1592429104,60,19.2,136
2020-06-17 23:25,1592429108,60,19.2,94
2020-06-17 23:25,1592429112,60,19.1,120
2020-06-17 23:25,1592429116,60,18.9,118
2020-06-17 23:25,1592429120,60,17.6,758
2020-06-17 23:25,1592429124,60,16.6,361
2020-06-17 23:25,1592429128,61,16.1,363
2020-06-17 23:25,1592429132,61,16.1,266
2020-06-17 23:25,1592429136,61,16.1,275
2020-06-17 23:25,1592429140,61,16.1,293
2020-06-17 23:25,1592429144,61,16.1,357
2020-06-17 23:25,1592429148,62,16.1,328
2020-06-17 23:25,1592429152,62,16.1,362
2020-06-17 23:25,1592429156,62,16.1,418
2020-06-17 23:26,1592429160,62,16.1,336
2020-06-17 23:26,1592429164,62,16.1,347
2020-06-17 23:26,1592429168,63,16.1,615
2020-06-17 23:26,1592429172,63,16.3,2005
2020-06-17 23:26,1592429176,63,16.4,227
2020-06-17 23:26,1592429180,63,16.4,102
2020-06-17 23:26,1592429184,62,16.4,120
2020-06-17 23:26,1592429188,63,16.4,115
2020-06-17 23:26,1592429192,64,16.4,126
2020-06-17 23:26,1592429196,64,16.4,75
2020-06-17 23:26,1592429200,64,16.4,133
2020-06-17 23:26,1592429204,63,17.2,101
2020-06-17 23:26,1592429208,62,18.1,131
2020-06-17 23:26,1592429212,61,18.6,116
2020-06-17 23:26,1592429216,61,18.6,110
2020-06-17 23:27,1592429220,60,18.5,127
2020-06-17 23:27,1592429224,59,18.5,171
2020-06-17 23:27,1592429228,59,18.5,131
2020-06-17 23:27,1592429232,60,18.3,105
2020-06-17 23:27,1592429236,60,18.1,388
2020-06-17 23:27,1592429240,59,18,821
2020-06-17 23:27,1592429244,59,18,152
2020-06-17 23:27,1592429248,59,18,143
2020-06-17 23:27,1592429252,59,18,101
2020-06-17 23:27,1592429256,59,18,128
2020-06-17 23:27,1592429260,59,17.9,292
2020-06-17 23:27,1592429264,59,17.8,193
2020-06-17 23:27,1592429268,59,17.8,84
