timestamp,rmssd,tp,lfn,hfn,r_hrv
1591043426,27,0.5,57.3,42.7,393.1
1591043606,23.5,0.6,29.7,70.3,285.9
1591043786,27,0.5,39.1,60.9,163.1
1591043966,184.8,0.5,84,16,420.6
1591044146,40.7,0.4,27.9,72.1,282.1
1591044326,30.5,0.5,42.3,57.7,258.8
1591044507,,,,,144.7
1591044686,,,,,70.7
1591044845,,,,,386
1591045188,31.2,0.4,51.8,48.2,395.1
1591045368,35.5,0.3,58.4,41.6,141.5
1591045548,20.5,0.4,23.9,76.1,140.6
1591045728,35.2,0.4,28.9,71.1,586.1
1591046068,,,,,292
1591046248,,,,,336.7
1591046427,25.3,0.5,30.2,69.8,627.6
1591046607,18,0.6,37.9,62.1,187.7
1591046787,21.3,0.5,27.9,72.1,632.1
1591046967,,,,,48.4
1591047148,17.8,0.6,29.3,70.7,318.1
1591047328,,,,,49.1
1591047508,26,0.5,27.2,72.8,245.5
1591047688,26.2,0.5,41.9,58.1,134
1591047868,,,,,50.9
1591048048,25.7,0.6,38.3,61.7,556.3
1591048228,,,,,116
1591048408,25.7,0.5,33.2,66.8,325.7
1591048588,20.5,0.5,24.4,75.6,176.6
1591048767,,,,,26.2
1591048947,23.3,0.6,37.8,62.2,171.3
1591049127,21,0.6,36.3,63.7,184.8
1591049307,27.3,0.6,55.2,44.8,413.1
1591049488,27.3,0.5,43.3,56.7,561
1591049668,28.2,0.5,27.9,72.1,210.4
1591049848,21.6,0.5,33.5,66.5,185.5
1591050028,25.1,0.6,47.2,52.8,661.5
1591050208,26.2,0.5,47.2,52.8,758.7
1591050532,28.4,0.5,36,64,607.7
1591050712,28.8,0.5,38.8,61.2,493.4
1591050892,28.9,0.5,40.8,59.2,357.6
1591051072,32.9,0.5,49.7,50.3,182.3
1591051252,28.2,0.5,48,52,532.2
1591051432,33.1,0.5,24.5,75.5,713.3
1591051613,25.6,0.5,31.8,68.2,475.2
1591051793,39,0.5,55,45,196.3
1591051973,29.8,0.5,35.7,64.3,188.4
1591052153,26.6,0.5,21.7,78.3,513.3
1591052333,32.6,0.5,35.2,64.8,571.9
1591052512,,,,,32.9
1591052692,,,,,33.7
1591052872,30,0.5,37.6,62.4,160.6
1591053052,,,,,27.4
1591053232,28.1,0.5,13.8,86.2,563.7
1591053412,35.2,0.5,28.1,71.9,273.3
1591053592,32.4,0.5,17.2,82.8,242.7
1591053772,32.3,0.5,22.9,77.1,632.6
1591053953,32.6,0.5,37.2,62.8,329.7
1591054133,35.8,0.5,30.5,69.5,158.3
1591054313,28.6,0.5,25.7,74.3,163
1591054493,28,0.5,28.8,71.2,158.9
1591054673,28.3,0.5,20.8,79.2,165
1591054852,28.2,0.5,20.6,79.4,163.4
1591055032,30.1,0.5,20.8,79.2,161
1591055212,28.2,0.5,24.4,75.6,161.3
1591055392,30.4,0.5,39.6,60.4,155.7
1591055572,,,,,18.6
1591055752,,,,,30.9
1591055932,32,0.5,36.4,63.6,152.9
1591056112,27.9,0.5,45.9,54.1,442.6
1591056293,,,,,217.2
1591056473,,,,,39.3
1591056653,44.4,0.5,59.7,40.3,389.5
1591056833,40.8,0.5,50.9,49.1,53.2
1591057013,45,0.5,32.4,67.6,111.5
1591057192,34.5,0.5,38.3,61.7,434.3
1591057372,30.7,0.5,25.3,74.7,73.4
1591057552,31.9,0.5,18.2,81.8,774.6
1591057732,45.8,0.5,31.4,68.6,83.4
1591057912,50.4,0.4,26.9,73.1,87.7
1591058092,51.3,0.5,21.8,78.2,88.6
1591058272,46.2,0.5,28,72,90.5
1591058452,41.9,0.5,17.9,82.1,91.6
1591058633,42.6,0.5,21.7,78.3,90.1
1591058813,40.4,0.5,11.8,88.2,93.5
1591058993,44.4,0.5,16.4,83.6,638.5
1591059173,34.2,0.5,23.3,76.7,136.2
1591059353,35.4,0.5,30.1,69.9,134.5
1591059532,29.9,0.5,21.3,78.7,135.2
1591059712,28,0.5,44.4,55.6,747.6
1591059892,41.9,0.5,18.3,81.7,154.1
1591060072,46.6,0.5,27,73,159
1591060252,45.5,0.5,16.7,83.3,509.8
1591060432,40.4,0.5,22.9,77.1,255.1
1591060612,41.3,0.5,32.7,67.3,453.2
1591060792,39.2,0.5,22.7,77.3,356.5
1591060973,42.3,0.5,44.8,55.2,610.7
1591061153,,,,,65.9
1591061333,,,,,61.5
1591061513,,,,,45.5
1591061693,25.2,0.6,72.3,27.7,445
1591061872,49.1,0.5,58.2,41.8,515.1
1591062052,56.7,0.4,40.2,59.8,193.4
1591062232,,,,,63.4
1591062412,42.8,0.5,29.8,70.2,161.8
1591062592,68.5,0.5,48.1,51.9,166.8
1591062772,,,,,40
1591062952,45.2,0.5,28.4,71.6,489.2
1591063132,48.9,0.5,28.9,71.1,37.5
1591063313,43.6,0.5,24.5,75.5,670.6
1591063493,39.1,0.5,20.2,79.8,109.9
1591063673,37.9,0.5,17.8,82.2,109.9
1591063853,36.1,0.5,16.7,83.3,109.7
1591064033,33.8,0.5,19.7,80.3,108.4
1591064212,33.9,0.5,11.1,88.9,109.4
1591064392,32,0.5,29,71,111.3
1591064572,32.8,0.5,17.2,82.8,110.6
1591064752,,,,,37.1
1591064932,39.5,0.5,24.7,75.3,535.7
1591065112,61.8,0.4,16.5,83.5,57.6
1591065292,52.8,0.5,19.2,80.8,61.2
1591065472,47.8,0.5,51.6,48.4,741
1591065653,43.3,0.5,42.2,57.8,496.7
1591065833,39.9,0.4,36.1,63.9,63.8
1591066013,39,0.5,17.6,82.4,66.9
1591066193,37.3,0.5,20.5,79.5,685.6
1591066373,48,0.5,27.9,72.1,375.3
1591066552,47.1,0.4,32,68,124.6
1591066732,46.4,0.5,24.8,75.2,125.5
1591066912,40.9,0.5,17.2,82.8,126.4
1591067092,41.2,0.5,15.8,84.2,127.3
1591067272,36,0.5,17.1,82.9,126.7
1591067452,33.1,0.5,26.5,73.5,125.8
1591067632,38.9,0.5,26.2,73.8,326.2
1591067812,33.8,0.5,25.9,74.1,126.4
1591067993,28.5,0.5,41.5,58.5,131
1591068173,26.2,0.5,38.3,61.7,133.3
1591068353,28.8,0.5,47.2,52.8,505.1
1591068533,,,,,55.8
1591068713,,,,,44
1591068892,26.8,0.5,42.2,57.8,147.9
1591069072,49.6,0.5,34.5,65.5,425.7
1591069252,47,0.4,28.8,71.2,61.1
1591069432,37.1,0.5,39.7,60.3,74.1
1591069612,44.5,0.4,31.4,68.6,393.4
1591069792,43.1,0.5,34.6,65.4,116.6
1591069972,44.4,0.4,35.7,64.3,423.3
1591070152,41.4,0.4,36.3,63.7,42.5
1591070333,37.3,0.4,28.1,71.9,45.2
1591070513,34.2,0.5,38.8,61.2,45.3
1591070693,34.9,0.5,27.7,72.3,45.5
1591070873,37.6,0.4,24.5,75.5,496.3
1591071053,53.2,0.5,21.6,78.4,619.4
1591071232,61.5,0.4,20.5,79.5,36.9
1591071412,55.5,0.4,17.7,82.3,472.5
1591071592,57.5,0.4,14,86,262.4
1591071772,56.4,0.4,21.4,78.6,79.8
1591071952,54.4,0.4,21.6,78.4,132.9
1591072132,54.2,0.5,43.5,56.5,532.6
1591072312,41.2,0.4,25.2,74.8,59
1591072492,44.2,0.4,29.8,70.2,61.1
1591072673,32.5,0.5,31.3,68.7,62.9
1591072853,29,0.5,25.9,74.1,65.9
1591073033,35.4,0.5,20.4,79.6,67.1
1591073213,34.3,0.4,22.2,77.8,69
1591073393,35.3,0.5,21.2,78.8,69
1591073572,33.4,0.4,12.5,87.5,471.5
1591073752,55,0.4,28.2,71.8,407.1
1591073932,61.7,0.5,58.8,41.2,230.4
1591074112,40.4,0.4,57.4,42.6,53.8
1591074292,61.2,0.5,44.6,55.4,73.4
1591074472,43.4,0.5,44.1,55.9,416.8
1591074652,30.1,0.5,49.3,50.7,82.1
1591074832,30.6,0.5,49.2,50.8,62
1591075013,31.3,0.5,45.7,54.3,68.1
1591075193,35.5,0.5,46.5,53.5,46.9
1591075373,47,0.5,48.8,51.2,413.4
1591075553,74.6,0.4,34.7,65.3,526.3
1591075733,56.6,0.4,33.8,66.2,253.2
1591075912,44.8,0.4,29.7,70.3,170
1591076092,55.8,0.4,24.4,75.6,491.4
1591076272,41.9,0.4,33.4,66.6,44.9
1591076452,41.7,0.4,39.1,60.9,46.7
1591076632,48.6,0.5,47.6,52.4,370.9
1591076812,,,,,74.9
1591076992,50,0.5,45.6,54.4,38.3
1591077172,64.9,0.5,45.9,54.1,437.8
1591077353,47.9,0.5,49.8,50.2,387.8
1591077533,32.9,0.6,51,49,405.7
1591077713,33,0.5,46.3,53.7,203.7
1591077893,37.1,0.5,29.4,70.6,233.8
1591078073,,,,,302.5
1591078252,46.9,0.5,21.6,78.4,111.1
1591078432,,,,,282.9
1591078547,,,,,435
1591078709,,,,,407.3
