timestamp,rmssd,tp,lfn,hfn,r_hrv
1591425045,48.9,0.5,40.5,59.5,77.5
1591425225,,,,,243.9
1591425405,35.2,0.5,52,48,80.8
1591425585,38.6,0.5,53.8,46.2,491.3
1591425723,,,,,482.7
1591425998,,,,,392.3
1591426178,,,,,283.7
1591426358,,,,,271.3
1591426538,,,,,301.1
1591426718,,,,,243.4
1591426898,39.5,0.5,36.9,63.1,97.3
1591427079,,,,,263.5
1591427244,,,,,348.2
1591427554,,,,,432.8
1591427860,,,,,356.4
1591428349,,,,,352.8
1591428499,,,,,382.2
1591428928,,,,,311.3
1591429172,,,,,372.3
