timestamp,rmssd,tp,lfn,hfn,r_hrv
1591313653,43.6,0.5,18.7,81.3,134.3
1591313833,40.3,0.5,34.2,65.8,130.9
1591314013,36,0.4,23,77,135
1591314192,39.7,0.5,21.2,78.8,133.9
1591314372,47.3,0.5,35.2,64.8,576.6
1591314552,,,,,231
1591314732,,,,,272.9
1591314912,,,,,326.6
1591315092,,,,,272.6
1591315272,,,,,257.6
1591315452,,,,,273.8
1591315632,48.3,0.5,40,60,438.3
1591315812,47.6,0.4,31.9,68.1,524.2
1591315993,40.8,0.5,32,68,393.1
1591316173,49.7,0.4,25.6,74.4,69.3
1591316353,50.5,0.4,15.1,84.9,69.5
1591316532,44.4,0.4,21.4,78.6,71.4
1591316712,43.4,0.4,11.3,88.7,69.6
1591316892,41.7,0.5,20.7,79.3,70.9
1591317072,39.7,0.5,31.6,68.4,626.2
1591317252,36,0.5,25.4,74.6,91.9
1591317432,28.7,0.5,26.3,73.7,88.4
1591317612,30,0.5,37.3,62.7,89.3
1591317792,30,0.5,37.8,62.2,88.7
1591317972,27.1,0.5,32.7,67.3,88.5
1591318152,30.6,0.5,38.9,61.1,414.1
1591318333,48.7,0.4,28.3,71.7,687.5
1591318513,52.3,0.4,24.4,75.6,105.3
1591318693,54,0.4,34.2,65.8,303.8
1591318872,53.3,0.4,41.4,58.6,807.9
1591319052,31.3,0.5,53.5,46.5,345.1
1591319232,33,0.5,28.3,71.7,49.5
1591319412,30.6,0.5,45.3,54.7,54.9
1591319592,26.3,0.5,35.6,64.4,51.7
1591319772,19.5,0.6,81.2,18.8,56.7
1591319952,,,,,305.9
1591320132,42.9,0.4,35.2,64.8,158.1
1591320312,,,,,117.1
1591320492,62.8,0.6,70.3,29.7,444.9
1591320673,28.3,0.5,36.5,63.5,42.7
1591320853,26.7,0.5,51.6,48.4,45.6
1591321033,39.8,0.5,23.9,76.1,559
1591321212,43.9,0.4,21,79,214.6
1591321392,39,0.5,16.5,83.5,121.9
1591321572,32.5,0.5,12.3,87.7,118.3
1591321752,29.7,0.5,36.8,63.2,122.1
1591321932,34.1,0.5,36.5,63.5,117.9
1591322112,34,0.5,44.3,55.7,595.6
1591322292,30.7,0.5,31.6,68.4,153.6
1591322472,31.6,0.5,13.3,86.7,93.9
1591322652,,,,,26.5
1591322832,,,,,27.1
1591323013,23.9,0.5,28.4,71.6,402.3
1591323193,,,,,272.1
1591323373,,,,,117.6
1591323552,38.6,0.4,36.7,63.3,694.4
1591323732,45,0.4,30.6,69.4,166.6
1591323912,58.4,0.4,44.1,55.9,143
1591324092,40.3,0.4,38.2,61.8,954.8
1591324272,35,0.5,52.1,47.9,224.2
1591324452,29.5,0.5,55.8,44.2,69.1
1591324632,21,0.5,62.7,37.3,77.8
1591324812,25.1,0.5,57.6,42.4,90.4
1591324992,20.2,0.5,62.4,37.6,98
1591325172,20.2,0.5,52.9,47.1,81.5
1591325353,21.6,0.5,48.7,51.3,459.6
1591325533,32.4,0.5,38.1,61.9,393.5
1591325713,57.2,0.4,53.3,46.7,403.7
1591325892,36.4,0.4,29.2,70.8,66.1
1591326072,34.1,0.4,31.1,68.9,30.3
1591326252,24.4,0.4,41,59,152.9
1591326432,26.8,0.5,31.3,68.7,30.3
1591326612,34.8,0.5,34.2,65.8,818.8
1591326792,,,,,271.6
1591326972,,,,,256
1591327152,,,,,262
1591327332,,,,,289.1
1591327512,36,0.4,12.5,87.5,59.5
1591327693,,,,,278.9
1591327873,,,,,261.5
1591328053,,,,,358.6
1591328232,,,,,298.7
1591328412,51.7,0.4,33.8,66.2,507.6
1591328592,46.2,0.5,36.6,63.4,475.8
1591328772,41.1,0.4,28.6,71.4,120.3
1591328952,41.1,0.5,19.1,80.9,222.6
1591329132,33,0.5,22.1,77.9,133.2
1591329312,37.5,0.4,22.3,77.7,128.1
1591329492,34.3,0.5,24.3,75.7,540.2
1591329672,,,,,183.1
1591329852,31.3,0.5,60.3,39.7,263.2
1591330033,25.1,0.5,42.6,57.4,103.3
1591330213,26.8,0.5,60.3,39.7,67.8
1591330393,21.4,0.5,51.3,48.7,102.1
1591330572,19,0.5,63.6,36.4,237.4
1591330752,21.2,0.6,76,24,112.3
1591330932,14.9,0.5,74.6,25.4,71.3
1591331112,22.6,0.5,71.6,28.4,476.8
1591331292,,,,,232.3
1591331472,,,,,252.7
1591331652,,,,,275.3
1591331832,,,,,304.5
1591332012,39.8,0.5,48.1,51.9,419.8
1591332192,39.4,0.5,34.9,65.1,605.2
1591332373,37.5,0.5,29.5,70.5,458.4
1591332553,,,,,320.8
1591332733,,,,,317.3
1591332912,,,,,260.2
1591333092,36.5,0.4,42.5,57.5,100.5
1591333272,,,,,246.7
1591333452,43.5,0.5,35.5,64.5,59.6
1591333632,33.5,0.4,52.4,47.6,58.4
1591333812,37.9,0.4,17.4,82.6,59.8
1591333992,43.7,0.4,38.2,61.8,61.1
1591334172,31.9,0.4,29.1,70.9,65.1
1591334352,50.8,0.4,19.1,80.9,59.7
1591334532,35.3,0.4,45.7,54.3,60.9
1591334713,31.6,0.5,60.2,39.8,480.9
1591334893,52.8,0.4,27.2,72.8,142.8
1591335073,51.3,0.5,18.8,81.2,389.5
1591335252,33.1,0.5,37.2,62.8,29.9
1591335432,45.6,0.5,39,61,31.7
1591335612,48.1,0.5,61.9,38.1,300.5
1591335792,66.9,0.5,37.9,62.1,355.1
1591335972,47.2,0.5,25,75,36.4
1591336152,37.9,0.5,39.7,60.3,465.1
1591336332,49.4,0.5,19.4,80.6,60.2
1591336512,,,,,300.8
1591336692,46,0.5,45.3,54.7,411.5
1591336872,31.2,0.6,40.2,59.8,119.5
1591337053,30.4,0.5,37.5,62.5,208.8
1591337233,41.5,0.5,40.9,59.1,587.2
1591337413,49.3,0.6,70.3,29.7,287.5
1591337570,40,0.5,40.3,59.7,400.7
