at,timestamp,hr,rr,act
2020-06-16 03:33,1592271212,73,17.6,66
2020-06-16 03:33,1592271216,73,17.5,50
2020-06-16 03:33,1592271220,73,17.4,33
2020-06-16 03:33,1592271224,73,17.2,88
2020-06-16 03:33,1592271228,73,17.3,81
2020-06-16 03:33,1592271232,73,17.4,75
2020-06-16 03:33,1592271236,73,17.5,66
2020-06-16 03:34,1592271240,72,17.6,89
2020-06-16 03:34,1592271244,70,17.9,91
2020-06-16 03:34,1592271248,70,18.3,60
2020-06-16 03:34,1592271252,70,18.5,65
2020-06-16 03:34,1592271256,70,18.7,68
2020-06-16 03:34,1592271260,70,18.7,86
2020-06-16 03:34,1592271264,70,18.8,60
2020-06-16 03:34,1592271268,70,18.9,57
2020-06-16 03:34,1592271272,69,18.9,68
2020-06-16 03:34,1592271276,69,18.9,80
2020-06-16 03:34,1592271280,69,18.9,78
2020-06-16 03:34,1592271284,69,18.9,70
2020-06-16 03:34,1592271288,69,18.9,73
2020-06-16 03:34,1592271292,69,18.9,63
2020-06-16 03:34,1592271296,69,18.8,76
2020-06-16 03:35,1592271300,70,18.7,56
2020-06-16 03:35,1592271304,71,18.5,61
2020-06-16 03:35,1592271308,71,18.3,91
2020-06-16 03:35,1592271312,71,18.2,92
2020-06-16 03:35,1592271316,70,18.2,58
2020-06-16 03:35,1592271320,70,18.4,52
2020-06-16 03:35,1592271324,70,18.7,65
2020-06-16 03:35,1592271328,70,18.8,66
2020-06-16 03:35,1592271332,71,18.8,83
2020-06-16 03:35,1592271336,71,18.7,74
2020-06-16 03:35,1592271340,71,18.6,55
2020-06-16 03:35,1592271344,71,18.4,36
2020-06-16 03:35,1592271348,71,18.2,57
2020-06-16 03:35,1592271352,71,17.9,69
2020-06-16 03:35,1592271356,71,17.9,91
2020-06-16 03:36,1592271360,71,17.8,468
2020-06-16 03:36,1592271364,71,17.7,29826
2020-06-16 03:36,1592271368,71,17.6,7453
2020-06-16 03:36,1592271372,71,17.6,2520
2020-06-16 03:36,1592271376,71,17.6,567
2020-06-16 03:36,1592271380,71,17.6,355
2020-06-16 03:36,1592271384,71,17.6,1604
2020-06-16 03:36,1592271388,71,17.6,585
2020-06-16 03:36,1592271392,71,17.6,238
2020-06-16 03:36,1592271396,71,17.6,108
2020-06-16 03:36,1592271400,71,17.6,224
2020-06-16 03:36,1592271404,70,17.6,268
2020-06-16 03:36,1592271408,70,17.6,309
2020-06-16 03:36,1592271412,70,17.6,198
2020-06-16 03:36,1592271416,69,17.6,174
2020-06-16 03:37,1592271420,70,17.6,237
2020-06-16 03:37,1592271424,70,17.6,344
2020-06-16 03:37,1592271428,70,17.6,339
2020-06-16 03:37,1592271432,70,17.7,213
2020-06-16 03:37,1592271436,70,17.7,227
2020-06-16 03:37,1592271440,70,17.8,256
2020-06-16 03:37,1592271444,69,17.8,346
2020-06-16 03:37,1592271448,69,17.8,325
2020-06-16 03:37,1592271452,70,17.8,202
2020-06-16 03:37,1592271456,70,17.9,166
2020-06-16 03:37,1592271460,71,17.9,263
2020-06-16 03:37,1592271464,71,17.9,253
2020-06-16 03:37,1592271468,71,17.8,303
2020-06-16 03:37,1592271472,71,17.8,224
2020-06-16 03:37,1592271476,72,17.8,203
2020-06-16 03:38,1592271480,73,17.8,235
2020-06-16 03:38,1592271484,74,17.8,331
2020-06-16 03:38,1592271488,76,17.9,278
2020-06-16 03:38,1592271492,76,18,191
2020-06-16 03:38,1592271496,76,18.3,157
2020-06-16 03:38,1592271500,76,18.4,244
2020-06-16 03:38,1592271504,75,18.4,309
2020-06-16 03:38,1592271508,74,18.3,227
2020-06-16 03:38,1592271512,74,18.3,226
2020-06-16 03:38,1592271516,73,18.2,171
2020-06-16 03:38,1592271520,72,18.3,283
2020-06-16 03:38,1592271524,72,18.4,309
2020-06-16 03:38,1592271528,72,18.2,303
2020-06-16 03:38,1592271532,73,18,225
2020-06-16 03:38,1592271536,73,18,224
2020-06-16 03:39,1592271540,73,18,184
2020-06-16 03:39,1592271544,73,17.8,241
2020-06-16 03:39,1592271548,73,17.6,238
2020-06-16 03:39,1592271552,74,17.5,328
2020-06-16 03:39,1592271556,74,17.6,294
2020-06-16 03:39,1592271560,74,17.6,235
2020-06-16 03:39,1592271564,74,17.4,165
2020-06-16 03:39,1592271568,74,17.2,130
2020-06-16 03:39,1592271572,74,17.1,182
2020-06-16 03:39,1592271576,75,17,252
2020-06-16 03:39,1592271580,75,17,361
2020-06-16 03:39,1592271584,75,17,238
2020-06-16 03:39,1592271588,76,17,196
2020-06-16 03:39,1592271592,76,17.2,154
2020-06-16 03:39,1592271596,76,17.5,104
2020-06-16 03:40,1592271600,76,17.8,216
2020-06-16 03:40,1592271604,75,17.7,262
2020-06-16 03:40,1592271608,74,17.4,218
2020-06-16 03:40,1592271612,73,17.3,323
2020-06-16 03:40,1592271616,72,17.3,228
2020-06-16 03:40,1592271620,71,17.2,196
2020-06-16 03:40,1592271624,71,16.9,198
2020-06-16 03:40,1592271628,71,16.6,191
2020-06-16 03:40,1592271632,72,16.5,146
2020-06-16 03:40,1592271636,72,16.6,180
2020-06-16 03:40,1592271640,72,16.5,238
2020-06-16 03:40,1592271644,72,16.4,269
2020-06-16 03:40,1592271648,72,16.4,260
2020-06-16 03:40,1592271652,73,16.4,203
2020-06-16 03:40,1592271656,74,16.5,351
2020-06-16 03:41,1592271660,75,16.7,343
2020-06-16 03:41,1592271664,75,16.9,252
2020-06-16 03:41,1592271668,77,17.2,250
2020-06-16 03:41,1592271672,77,17.5,217
2020-06-16 03:41,1592271676,76,17.8,143
2020-06-16 03:41,1592271680,75,17.8,131
2020-06-16 03:41,1592271684,75,17.6,160
2020-06-16 03:41,1592271688,74,17.4,232
2020-06-16 03:41,1592271692,74,17.4,273
2020-06-16 03:41,1592271696,73,17.3,392
2020-06-16 03:41,1592271700,72,17,304
2020-06-16 03:41,1592271704,71,17,315
2020-06-16 03:41,1592271708,71,17,313
2020-06-16 03:41,1592271712,72,16.8,250
2020-06-16 03:41,1592271716,72,16.7,229
2020-06-16 03:42,1592271720,72,16.6,170
2020-06-16 03:42,1592271724,72,16.5,119
2020-06-16 03:42,1592271728,73,16.3,183
2020-06-16 03:42,1592271732,74,16.1,201
2020-06-16 03:42,1592271736,74,16.1,276
2020-06-16 03:42,1592271740,75,16.2,241
2020-06-16 03:42,1592271744,75,16.3,230
2020-06-16 03:42,1592271748,75,16.3,289
2020-06-16 03:42,1592271752,74,16.3,256
2020-06-16 03:42,1592271756,74,16.3,205
2020-06-16 03:42,1592271760,73,16.3,189
2020-06-16 03:42,1592271764,72,16.1,253
2020-06-16 03:42,1592271768,72,15.8,264
2020-06-16 03:42,1592271772,73,15.6,265
2020-06-16 03:42,1592271776,73,15.5,323
2020-06-16 03:43,1592271780,73,15.5,270
2020-06-16 03:43,1592271784,75,15.5,410
2020-06-16 03:43,1592271788,75,15.5,188
2020-06-16 03:43,1592271792,75,15.5,179
2020-06-16 03:43,1592271796,74,15.4,179
2020-06-16 03:43,1592271800,74,15.4,149
2020-06-16 03:43,1592271804,74,15.3,125
2020-06-16 03:43,1592271808,73,15.3,176
2020-06-16 03:43,1592271812,73,15.3,217
2020-06-16 03:43,1592271816,73,15.3,247
2020-06-16 03:43,1592271820,73,15.4,261
2020-06-16 03:43,1592271824,74,15.7,293
2020-06-16 03:43,1592271828,75,16,338
2020-06-16 03:43,1592271832,76,16.1,255
2020-06-16 03:43,1592271836,76,16,330
2020-06-16 03:44,1592271840,76,15.9,271
2020-06-16 03:44,1592271844,74,16,210
2020-06-16 03:44,1592271848,72,16,186
2020-06-16 03:44,1592271852,72,16,177
2020-06-16 03:44,1592271856,73,15.9,149
2020-06-16 03:44,1592271860,74,15.9,293
2020-06-16 03:44,1592271864,75,16,145
2020-06-16 03:44,1592271868,75,15.8,153
2020-06-16 03:44,1592271872,76,15.8,138
2020-06-16 03:44,1592271876,74,15.8,195
2020-06-16 03:44,1592271880,74,15.6,231
2020-06-16 03:44,1592271884,72,15.2,212
2020-06-16 03:44,1592271888,72,14.7,177
2020-06-16 03:44,1592271892,73,14.3,105
2020-06-16 03:44,1592271896,73,14.1,237
2020-06-16 03:45,1592271900,74,14.1,199
2020-06-16 03:45,1592271904,74,14.2,263
2020-06-16 03:45,1592271908,74,14.7,311
2020-06-16 03:45,1592271912,74,15.1,278
2020-06-16 03:45,1592271916,74,15.2,292
2020-06-16 03:45,1592271920,73,15.4,242
2020-06-16 03:45,1592271924,73,16,188
2020-06-16 03:45,1592271928,73,16.5,184
2020-06-16 03:45,1592271932,74,16.5,176
2020-06-16 03:45,1592271936,74,16.4,225
2020-06-16 03:45,1592271940,75,16.3,232
2020-06-16 03:45,1592271944,76,16.3,236
2020-06-16 03:45,1592271948,75,16.4,236
2020-06-16 03:45,1592271952,75,16.5,244
2020-06-16 03:45,1592271956,75,16.6,294
2020-06-16 03:46,1592271960,74,16.6,194
2020-06-16 03:46,1592271964,75,16.6,174
2020-06-16 03:46,1592271968,75,16.6,141
2020-06-16 03:46,1592271972,76,16.6,155
2020-06-16 03:46,1592271976,76,16.6,91
2020-06-16 03:46,1592271980,77,16.8,204
2020-06-16 03:46,1592271984,76,16.8,247
2020-06-16 03:46,1592271988,76,16.6,258
2020-06-16 03:46,1592271992,75,16.4,314
2020-06-16 03:46,1592271996,74,16.3,289
2020-06-16 03:46,1592272000,74,16.2,301
2020-06-16 03:46,1592272004,74,16.1,253
2020-06-16 03:46,1592272008,74,16.1,215
2020-06-16 03:46,1592272012,74,16.1,207
2020-06-16 03:46,1592272016,73,15.9,171
2020-06-16 03:47,1592272020,74,15.8,166
2020-06-16 03:47,1592272024,75,16,144
2020-06-16 03:47,1592272028,76,16.3,130
2020-06-16 03:47,1592272032,76,16.3,205
2020-06-16 03:47,1592272036,76,16.3,296
2020-06-16 03:47,1592272040,76,16.4,248
2020-06-16 03:47,1592272044,77,16.4,332
2020-06-16 03:47,1592272048,76,16.4,229
2020-06-16 03:47,1592272052,76,16.3,224
2020-06-16 03:47,1592272056,75,16.3,204
2020-06-16 03:47,1592272060,75,16.3,149
2020-06-16 03:47,1592272064,75,16.3,178
2020-06-16 03:47,1592272068,75,16.3,251
2020-06-16 03:47,1592272072,75,16.3,238
2020-06-16 03:47,1592272076,75,16.4,279
2020-06-16 03:48,1592272080,75,16.5,261
2020-06-16 03:48,1592272084,75,16.6,230
2020-06-16 03:48,1592272088,75,16.5,283
2020-06-16 03:48,1592272092,75,16.5,301
2020-06-16 03:48,1592272096,75,16.5,319
2020-06-16 03:48,1592272100,75,16.5,257
2020-06-16 03:48,1592272104,74,16.4,148
2020-06-16 03:48,1592272108,73,16.3,159
2020-06-16 03:48,1592272112,74,16.1,156
2020-06-16 03:48,1592272116,74,16.1,220
2020-06-16 03:48,1592272120,74,16.2,301
2020-06-16 03:48,1592272124,74,16.3,319
2020-06-16 03:48,1592272128,75,16.2,335
2020-06-16 03:48,1592272132,76,16.2,261
2020-06-16 03:48,1592272136,77,16.3,197
2020-06-16 03:49,1592272140,76,16.5,175
2020-06-16 03:49,1592272144,76,16.7,221
2020-06-16 03:49,1592272148,76,16.8,171
2020-06-16 03:49,1592272152,75,16.7,126
2020-06-16 03:49,1592272156,75,16.6,135
2020-06-16 03:49,1592272160,75,16.4,165
2020-06-16 03:49,1592272164,75,16.4,263
2020-06-16 03:49,1592272168,75,16.3,281
2020-06-16 03:49,1592272172,75,16.3,267
2020-06-16 03:49,1592272176,75,16.3,301
2020-06-16 03:49,1592272180,75,16.3,281
2020-06-16 03:49,1592272184,75,16.3,177
2020-06-16 03:49,1592272188,76,16.4,203
2020-06-16 03:49,1592272192,77,16.4,152
2020-06-16 03:49,1592272196,77,16.4,152
2020-06-16 03:50,1592272200,76,16.4,172
2020-06-16 03:50,1592272204,76,16.4,166
2020-06-16 03:50,1592272208,75,16.4,270
2020-06-16 03:50,1592272212,75,16.4,265
2020-06-16 03:50,1592272216,75,16.4,230
2020-06-16 03:50,1592272220,76,16.3,292
2020-06-16 03:50,1592272224,76,16.3,197
2020-06-16 03:50,1592272228,77,16.3,181
2020-06-16 03:50,1592272232,77,16.3,119
2020-06-16 03:50,1592272236,77,16.3,245
2020-06-16 03:50,1592272240,77,16.4,261
2020-06-16 03:50,1592272244,76,16.6,261
2020-06-16 03:50,1592272248,76,16.8,279
2020-06-16 03:50,1592272252,76,16.8,303
2020-06-16 03:50,1592272256,76,16.8,338
2020-06-16 03:51,1592272260,76,16.7,252
2020-06-16 03:51,1592272264,76,16.6,158
2020-06-16 03:51,1592272268,77,16.5,163
2020-06-16 03:51,1592272272,77,16.5,133
2020-06-16 03:51,1592272276,76,16.6,227
2020-06-16 03:51,1592272280,76,16.8,264
2020-06-16 03:51,1592272284,76,16.9,300
2020-06-16 03:51,1592272288,75,16.8,341
2020-06-16 03:51,1592272292,75,16.6,366
2020-06-16 03:51,1592272296,76,16.5,177
2020-06-16 03:51,1592272300,77,16.6,200
2020-06-16 03:51,1592272304,77,16.6,132
2020-06-16 03:51,1592272308,77,16.6,112
2020-06-16 03:51,1592272312,77,16.6,234
2020-06-16 03:51,1592272316,77,16.7,265
2020-06-16 03:52,1592272320,76,16.6,253
2020-06-16 03:52,1592272324,76,16.6,269
2020-06-16 03:52,1592272328,76,16.5,282
2020-06-16 03:52,1592272332,76,16.4,311
2020-06-16 03:52,1592272336,76,16.4,323
2020-06-16 03:52,1592272340,76,16.5,232
2020-06-16 03:52,1592272344,76,16.5,177
2020-06-16 03:52,1592272348,76,16.5,171
2020-06-16 03:52,1592272352,76,16.4,141
2020-06-16 03:52,1592272356,76,16.3,158
2020-06-16 03:52,1592272360,76,16.3,244
2020-06-16 03:52,1592272364,76,16.3,272
2020-06-16 03:52,1592272368,76,16.3,238
2020-06-16 03:52,1592272372,76,16.3,292
2020-06-16 03:52,1592272376,76,16.3,328
2020-06-16 03:53,1592272380,76,16.4,314
2020-06-16 03:53,1592272384,76,16.5,232
2020-06-16 03:53,1592272388,76,16.5,175
2020-06-16 03:53,1592272392,77,16.4,601
2020-06-16 03:53,1592272396,76,16.3,255
2020-06-16 03:53,1592272400,76,16.3,273
2020-06-16 03:53,1592272404,77,16.2,185
2020-06-16 03:53,1592272408,77,16.1,133
2020-06-16 03:53,1592272412,77,15.9,131
2020-06-16 03:53,1592272416,76,15.7,162
2020-06-16 03:53,1592272420,76,15.8,105
2020-06-16 03:53,1592272424,77,15.9,252
2020-06-16 03:53,1592272428,76,15.9,265
2020-06-16 03:53,1592272432,76,15.9,245
2020-06-16 03:53,1592272436,77,15.9,235
2020-06-16 03:54,1592272440,77,16.1,269
2020-06-16 03:54,1592272444,78,16.2,178
2020-06-16 03:54,1592272448,78,16.2,158
2020-06-16 03:54,1592272452,78,16.3,167
2020-06-16 03:54,1592272456,77,16.4,172
2020-06-16 03:54,1592272460,77,16.6,258
2020-06-16 03:54,1592272464,77,16.6,285
2020-06-16 03:54,1592272468,78,16.6,259
2020-06-16 03:54,1592272472,78,16.7,285
2020-06-16 03:54,1592272476,77,16.8,244
2020-06-16 03:54,1592272480,77,16.8,160
2020-06-16 03:54,1592272484,77,16.8,134
2020-06-16 03:54,1592272488,77,16.8,135
2020-06-16 03:54,1592272492,77,16.8,131
2020-06-16 03:54,1592272496,77,16.8,236
2020-06-16 03:55,1592272500,78,16.8,265
2020-06-16 03:55,1592272504,77,16.8,263
2020-06-16 03:55,1592272508,77,16.8,265
2020-06-16 03:55,1592272512,77,16.8,261
2020-06-16 03:55,1592272516,77,16.7,149
2020-06-16 03:55,1592272520,76,16.6,175
2020-06-16 03:55,1592272524,76,16.5,128
2020-06-16 03:55,1592272528,77,16.5,181
2020-06-16 03:55,1592272532,77,16.5,355
2020-06-16 03:55,1592272536,78,16.5,347
2020-06-16 03:55,1592272540,78,16.6,258
2020-06-16 03:55,1592272544,78,16.7,255
2020-06-16 03:55,1592272548,78,16.7,174
2020-06-16 03:55,1592272552,77,16.7,133
2020-06-16 03:55,1592272556,77,16.8,196
2020-06-16 03:56,1592272560,77,16.9,100
2020-06-16 03:56,1592272564,77,16.8,199
2020-06-16 03:56,1592272568,76,16.8,262
2020-06-16 03:56,1592272572,77,16.8,235
2020-06-16 03:56,1592272576,77,16.8,239
2020-06-16 03:56,1592272580,78,16.8,243
2020-06-16 03:56,1592272584,78,16.8,154
2020-06-16 03:56,1592272588,78,16.8,126
2020-06-16 03:56,1592272592,78,16.8,148
2020-06-16 03:56,1592272596,77,16.8,161
2020-06-16 03:56,1592272600,77,16.7,114
2020-06-16 03:56,1592272604,77,16.6,149
2020-06-16 03:56,1592272608,77,16.5,269
2020-06-16 03:56,1592272612,77,16.4,287
2020-06-16 03:56,1592272616,77,16.3,278
2020-06-16 03:57,1592272620,77,16.3,292
2020-06-16 03:57,1592272624,77,16.3,209
2020-06-16 03:57,1592272628,78,16.3,171
2020-06-16 03:57,1592272632,78,16.3,160
2020-06-16 03:57,1592272636,78,16.4,173
2020-06-16 03:57,1592272640,78,16.6,183
2020-06-16 03:57,1592272644,78,16.6,236
2020-06-16 03:57,1592272648,78,16.6,220
2020-06-16 03:57,1592272652,78,16.6,264
2020-06-16 03:57,1592272656,77,16.6,247
2020-06-16 03:57,1592272660,77,16.5,232
2020-06-16 03:57,1592272664,77,16.5,190
2020-06-16 03:57,1592272668,77,16.4,156
2020-06-16 03:57,1592272672,77,16.4,147
2020-06-16 03:57,1592272676,78,16.5,187
2020-06-16 03:58,1592272680,78,16.4,214
2020-06-16 03:58,1592272684,77,16.5,237
2020-06-16 03:58,1592272688,78,16.5,263
2020-06-16 03:58,1592272692,78,16.6,241
2020-06-16 03:58,1592272696,78,16.7,197
2020-06-16 03:58,1592272700,78,16.7,136
2020-06-16 03:58,1592272704,78,16.7,154
2020-06-16 03:58,1592272708,78,16.8,154
2020-06-16 03:58,1592272712,78,16.8,118
2020-06-16 03:58,1592272716,78,16.7,199
2020-06-16 03:58,1592272720,78,16.6,178
2020-06-16 03:58,1592272724,78,16.4,231
2020-06-16 03:58,1592272728,78,16.4,222
2020-06-16 03:58,1592272732,78,16.4,246
2020-06-16 03:58,1592272736,78,16.3,218
2020-06-16 03:59,1592272740,79,16.3,264
2020-06-16 03:59,1592272744,79,16.2,181
2020-06-16 03:59,1592272748,78,16.2,241
2020-06-16 03:59,1592272752,77,16.2,279
2020-06-16 03:59,1592272756,77,16.3,179
2020-06-16 03:59,1592272760,78,16.2,164
2020-06-16 03:59,1592272764,78,16.1,169
2020-06-16 03:59,1592272768,77,16,136
2020-06-16 03:59,1592272772,77,16,96
2020-06-16 03:59,1592272776,77,15.9,147
2020-06-16 03:59,1592272780,77,15.7,145
2020-06-16 03:59,1592272784,77,15.6,202
2020-06-16 03:59,1592272788,77,15.6,252
2020-06-16 03:59,1592272792,77,15.7,180
2020-06-16 03:59,1592272796,78,15.7,259
2020-06-16 04:00,1592272800,79,15.7,268
2020-06-16 04:00,1592272804,78,15.8,236
2020-06-16 04:00,1592272808,78,16,189
2020-06-16 04:00,1592272812,78,16.3,127
2020-06-16 04:00,1592272816,77,16.5,147
