timestamp,rmssd,tp,lfn,hfn,r_hrv
1591215850,,,,,301.5
1591216030,,,,,159
1591216210,30.7,0.5,24.6,75.4,407.5
1591216390,35.8,0.4,22.6,77.4,536.7
1591216570,27.8,0.5,30.5,69.5,418.5
1591216750,,,,,241.6
1591216931,,,,,177.4
1591217111,,,,,241.4
1591217290,36.3,0.5,25.7,74.3,431.3
1591217470,39.8,0.4,37.2,62.8,417.3
1591217828,21.4,0.5,34.1,65.9,405.6
1591218008,17.9,0.5,46,54,193.4
1591218188,123.8,0.4,67.6,32.4,488
1591218368,27.7,0.5,34.5,65.5,169.4
1591218548,26.6,0.5,24.1,75.9,603.4
1591218728,27.1,0.5,41.6,58.4,468.4
1591218909,24.6,0.5,26,74,103
1591219089,,,,,34.8
1591219269,36.5,0.5,30.2,69.8,533.7
1591219448,45.1,0.5,19.9,80.1,143.6
1591219628,47.4,0.5,20.6,79.4,145.8
1591219808,39.2,0.5,32.9,67.1,251.8
1591219969,24.2,0.5,25.5,74.5,891.8
1591220382,,,,,322.7
1591220562,,,,,322
1591220742,,,,,340.6
1591220922,34.8,0.5,33.8,66.2,759.4
1591221102,30.3,0.5,11,89,684.8
1591221282,40.6,0.5,16.7,83.3,460.7
1591221463,44.9,0.5,9.8,90.2,161.6
1591221643,,,,,41.2
1591221823,31.8,0.5,20,80,765.5
1591222003,34.4,0.5,8.4,91.6,311.7
1591222183,32,0.5,20.2,79.8,101.9
1591222363,32.9,0.5,12.4,87.6,99.7
1591222542,48.5,0.5,16.9,83.1,679.8
1591222722,45.7,0.5,27.8,72.2,729.7
1591222902,,,,,268.1
1591223082,30.5,0.5,25.2,74.8,174.5
1591223262,35.4,0.5,20.9,79.1,788.4
1591223442,,,,,253.5
1591223622,52.3,0.5,25.4,74.6,504.4
1591223803,51.4,0.5,31.6,68.4,573.7
1591223983,52.6,0.5,16.6,83.4,154.3
1591224163,51.7,0.4,25.7,74.3,259.2
1591224343,57.4,0.5,28,72,165.1
1591224523,48,0.5,34.8,65.2,329.6
1591224703,51.2,0.5,26.7,73.3,294.8
1591224882,50.4,0.5,15,85,306.2
1591225062,56.1,0.5,16.9,83.1,616.7
1591225242,42.9,0.5,16.5,83.5,91.2
1591225422,44.6,0.5,31.2,68.8,90.6
1591225602,41.3,0.5,22.9,77.1,88.3
1591225782,39.1,0.5,24.9,75.1,823.5
1591225962,56.2,0.4,27.2,72.8,367.5
1591226143,54.6,0.4,29.5,70.5,88.3
1591226323,51.7,0.4,23.3,76.7,90.4
1591226503,51.5,0.4,29.9,70.1,89.7
1591226683,56.6,0.5,26.7,73.3,430.9
1591226863,53.1,0.4,28.4,71.6,86.7
1591227043,62,0.4,23.5,76.5,702.3
1591227222,49.8,0.5,49.4,50.6,155.1
1591227402,28.9,0.5,35.4,64.6,74.3
1591227605,22,0.5,40.9,59.1,72.2
1591227785,34,0.4,41,59,91.1
1591227965,30.1,0.5,51.1,48.9,450.3
1591228145,,,,,255.4
1591228325,,,,,151.5
1591228506,,,,,153.8
1591228686,,,,,208.9
1591228866,,,,,162.1
1591229046,46.3,0.5,43.8,56.2,742.3
1591229226,48.9,0.5,22.5,77.5,507.2
1591229406,53.2,0.5,25.2,74.8,142.8
1591229585,55,0.4,28.7,71.3,139.2
1591229765,39.4,0.4,34.4,65.6,132.9
1591229945,35.5,0.4,40.8,59.2,136.6
1591230125,44.1,0.4,21.4,78.6,135.6
1591230305,44.9,0.5,57.8,42.2,755.7
1591230485,,,,,211.6
1591230665,,,,,299.2
1591230846,42.2,0.4,36.6,63.4,111.5
1591231026,47.7,0.4,23.2,76.8,111.9
1591231206,46.2,0.4,15.7,84.3,109.2
1591231386,42,0.4,14.2,85.8,107.4
1591231566,42.4,0.5,18.9,81.1,104
1591231746,41.3,0.4,49.7,50.3,845.7
1591231925,67.5,0.4,23.8,76.2,386.4
1591232105,,,,,296.9
1591232285,,,,,306.6
1591232465,38.8,0.4,39.3,60.7,729.3
1591232645,57.4,0.4,26.5,73.5,144.4
1591232825,47.4,0.5,30.6,69.4,151.6
1591233005,41.3,0.5,58.9,41.1,182
1591233186,31.1,0.5,35.2,64.8,183.8
