timestamp,rmssd,tp,lfn,hfn,r_hrv
1593117432,34.3,0.4,70.8,29.2,213.6
1593117612,20.2,0.6,61.4,38.6,121
1593117792,27.9,0.4,56,44,147.8
1593117972,,,,,24.3
1593118152,18.2,0.7,64,36,352.4
1593118332,18.8,0.6,77.8,22.2,179.6
1593118527,,,,,103.1
1593118706,,,,,213
1593118886,,,,,284.4
1593119066,140.5,0.4,80.9,19.1,453
1593119246,,,,,92.7
1593119426,24.1,0.5,30.4,69.6,156.5
1593119607,,,,,147.1
1593119787,21.6,0.4,33.3,66.7,398.5
1593119967,22.7,0.6,32.2,67.8,612.7
1593120121,,,,,258.9
1593120276,,,,,343.8
1593120456,,,,,305.6
1593120580,,,,,250.1
1593120924,,,,,268.7
1593121104,,,,,83.7
1593121284,18.4,0.6,40.8,59.2,584.8
1593121464,,,,,72
1593121643,23,0.6,18.3,81.7,197.8
1593121818,22.1,0.4,23.4,76.6,703.6
1593121992,,,,,156.1
1593122172,18.9,0.5,22,78,194.9
1593122352,,,,,132.6
1593122532,23.4,0.6,22,78,241
1593122712,27.1,0.5,38.6,61.4,644.4
1593122891,,,,,106.8
1593123039,30.5,0.4,17.6,82.4,478
1593123332,,,,,191.3
1593123512,,,,,197.3
1593123710,28.2,0.5,11.7,88.3,642
1593123890,27.4,0.5,11.5,88.5,356.2
1593124070,30.6,0.6,32.6,67.4,999
1593124250,,,,,286.3
1593124430,,,,,354.3
1593124610,31.3,0.5,21.3,78.7,273.4
1593124790,41.9,0.4,28.4,71.6,253.1
1593124970,34.2,0.5,37.4,62.6,172.1
1593125150,48,0.4,45,55,293.5
1593125288,,,,,71.4
1593125427,37.5,0.4,47.9,52.1,182.9
1593125607,36.5,0.5,31.5,68.5,635.4
1593125787,39.2,0.5,27.2,72.8,233
1593125967,37.5,0.5,38.1,61.9,177.8
1593126147,29.9,0.5,15.3,84.7,173.3
1593126327,29.1,0.5,24.3,75.7,169.5
1593126508,27.7,0.5,16.2,83.8,169.2
1593126687,25.5,0.5,9.7,90.3,167
1593126867,34.6,0.5,33.6,66.4,403.3
1593127004,36.3,0.5,27.9,72.1,225
1593127143,,,,,50.8
1593127323,35.4,0.5,21.5,78.5,303.7
1593127503,30.9,0.5,18.4,81.6,168.1
1593127683,29.5,0.5,25.4,74.6,162.2
1593127863,29.5,0.5,21,79,273.6
1593128043,,,,,200.9
1593128224,51,0.5,29.4,70.6,114.1
1593128403,71.8,0.5,29.8,70.2,187.7
1593128583,35.8,0.5,66.4,33.6,48.9
1593128722,16.5,0.5,43.6,56.4,41.3
1593128861,34.3,0.5,78.8,21.2,206
1593129041,,,,,51.1
1593129221,43,0.5,32.2,67.8,317.7
1593129401,59.8,0.5,19.2,80.8,128.5
1593129581,54.4,0.5,27.4,72.6,96
1593129690,51.8,0.5,58.3,41.7,95.4
1593129801,49.9,0.5,19.9,80.1,95.3
1593129981,46.5,0.5,15.1,84.9,96.9
1593130161,47.1,0.5,40.6,59.4,802.9
1593130341,47.5,0.5,43.3,56.7,294.7
1593130442,,,,,
1593130472,41,0.5,21.5,78.5,109
1593130577,33.1,0.5,32,68,100.6
1593130757,37.1,0.5,15.7,84.3,99.7
1593130937,31.7,0.5,17.6,82.4,98.6
1593131117,36.7,0.5,35.5,64.5,592.8
1593131297,49.9,0.5,31.7,68.3,862.4
1593131477,44,0.5,35.9,64.1,716.9
1593131658,51.3,0.5,20,80,155
1593131838,60.8,0.5,33.5,66.5,933
1593132017,56.7,0.5,30.8,69.2,510.9
1593132127,,,,,454.8
1593132399,65.9,0.4,13.8,86.2,635.2
1593132579,48.1,0.5,36.7,63.3,136.7
1593132759,47.3,0.5,40.3,59.7,169.8
1593132939,64,0.5,46.8,53.2,621.3
1593133119,74.4,0.4,46.8,53.2,190.5
1593133299,65.3,0.4,28.8,71.2,355.5
1593133480,48.9,0.5,22.6,77.4,640
1593133660,53.6,0.5,40.9,59.1,315.5
1593133836,45.1,0.5,26,74,133.5
1593134013,42.8,0.5,17.9,82.1,132.2
1593134193,40.1,0.5,12.5,87.5,371.1
1593134373,40.5,0.5,14.9,85.1,128.6
1593134553,40.7,0.4,16,84,131.7
1593134733,41.1,0.5,31.2,68.8,131.8
1593134913,37.7,0.4,23,77,131.2
1593135094,32.4,0.5,13.1,86.9,130.3
1593135274,35.9,0.5,22.7,77.3,130
1593135454,44.7,0.5,20.7,79.3,126.2
1593135590,28.8,0.5,65.3,34.7,132.1
1593135729,25.3,0.5,54.3,45.7,136.3
1593135909,27.1,0.5,34.2,65.8,139
1593136089,35.5,0.5,32.6,67.4,130.6
1593136269,67,0.5,36.5,63.5,535.9
1593136449,53.3,0.5,27.5,72.5,139.5
1593136629,53.2,0.5,28.7,71.3,138
1593136810,45.7,0.5,25.1,74.9,147
1593136990,42.6,0.5,20.8,79.2,149.6
1593137170,48.2,0.5,22.5,77.5,458.1
1593137306,54.1,0.4,19.4,80.6,112.8
1593137445,55,0.5,19.9,80.1,116.6
1593137625,39.2,0.5,23.9,76.1,117.2
1593137805,39.4,0.5,17.3,82.7,115.5
1593137985,36.9,0.5,21.6,78.4,116
1593138165,36.5,0.5,21.3,78.7,117.3
1593138345,35.6,0.5,16.3,83.7,118.4
1593138526,29.8,0.5,25.4,74.6,117.9
1593138706,32.7,0.5,39.5,60.5,118.3
1593138886,35.1,0.5,27.5,72.5,118.6
1593139024,,,,,294.6
1593139163,44.8,0.4,10.8,89.2,218.7
1593139343,44,0.5,37,63,233.6
1593139523,,,,,117.8
1593139703,,,,,68.1
1593139883,56.1,0.4,49.3,50.7,488.7
1593140063,39.8,0.4,32,68,285.3
1593140244,59.9,0.5,30.9,69.1,632.7
1593140424,57.4,0.4,15.5,84.5,485.5
1593140604,48.8,0.4,28.5,71.5,78
1593140740,48.7,0.5,25.5,74.5,315.2
1593140879,41.9,0.5,23.1,76.9,857
1593141059,54.7,0.4,24.3,75.7,468
1593141239,60.6,0.5,30.6,69.4,180
1593141419,42,0.5,24.9,75.1,210.4
1593141599,25.8,0.5,45.6,54.4,272.6
1593141779,32.9,0.5,47.5,52.5,224.7
1593141960,28.4,0.5,28.7,71.3,224
1593142140,35.2,0.5,50.8,49.2,446.6
1593142320,33.6,0.5,43.6,56.4,180.1
1593142457,22.8,0.4,28.6,71.4,684.1
1593142596,44.3,0.5,40,60,167.1
1593142776,46.7,0.5,27.9,72.1,177.7
1593142956,41.3,0.5,33.2,66.8,413.6
1593143136,37.8,0.4,42.9,57.1,41.2
1593143316,44.9,0.4,13.5,86.5,40.3
1593143496,41,0.4,15,85,40.2
1593143677,40.5,0.4,21.8,78.2,41.3
1593143857,38.1,0.4,22.6,77.4,41.9
1593144037,38.3,0.5,26.7,73.3,41.6
1593144175,34.7,0.4,12.7,87.3,41.8
1593144314,47.8,0.5,37.2,62.8,41.5
1593144494,45.3,0.5,34.1,65.9,834.7
1593144674,,,,,75
1593144854,,,,,68.6
1593145034,50.6,0.5,25.5,74.5,165.7
1593145214,43,0.5,15.8,84.2,624.6
1593145395,44.1,0.5,33.9,66.1,176
1593145575,41.8,0.5,48.3,51.7,84.5
1593145755,79,0.5,53.2,46.8,533
1593145892,40.2,0.4,10.4,89.6,437.7
1593146031,45.6,0.5,38.4,61.6,527.2
1593146211,46.4,0.5,49.2,50.8,749
1593146391,66.3,0.4,35.6,64.4,176.9
1593146571,35.4,0.6,71.3,28.7,212.1
1593146751,53.9,0.4,20.1,79.9,232.2
1593146931,,,,,57.8
1593147112,,,,,267
1593147292,40.5,0.5,28.6,71.4,426.3
1593147472,39,0.5,50.6,49.4,218.2
1593147609,21.4,0.5,39.8,60.2,134.5
1593147748,25.1,0.5,66.1,33.9,125.8
1593147928,40.8,0.5,60.8,39.2,559.3
1593148108,52.2,0.4,33,67,360.8
1593148288,53.4,0.4,59.5,40.5,234.2
1593148468,57.2,0.5,45,55,786.4
1593148711,51.8,0.4,27.8,72.2,616.2
1593148892,55,0.5,44.9,55.1,527.5
1593149072,52.5,0.5,34.8,65.2,129.6
1593149252,48.6,0.4,42.7,57.3,28.9
1593149432,51.1,0.5,34.2,65.8,273.6
1593149612,45.2,0.5,52.1,47.9,63.5
1593149792,53.6,0.5,46.9,53.1,60.1
1593149972,43.3,0.5,35.4,64.6,586
1593150151,48.5,0.4,33.5,66.5,86.4
1593150331,38.1,0.5,38.8,61.2,77.1
1593150511,33,0.5,47.8,52.2,65.1
1593150691,53.3,0.4,49.9,50.1,518.6
1593150871,39.4,0.4,41.8,58.2,22.5
1593151051,35.9,0.4,30.4,69.6,21.9
1593151232,40.7,0.5,35.9,64.1,22
1593151412,27.1,0.5,44.9,55.1,22.2
1593151592,44.5,0.5,39.5,60.5,22.6
1593151772,33.5,0.5,38.4,61.6,154.5
1593151952,67.7,0.5,41,59,226.1
1593152132,43.7,0.5,24.1,75.9,51.8
1593152312,35.1,0.5,51.7,48.3,47.2
1593152491,32.1,0.5,37.5,62.5,48.7
1593152671,43.1,0.5,27,73,266.8
1593152851,57.8,0.5,50,50,664.9
1593153031,46.2,0.5,22.1,77.9,164.2
1593153211,45.4,0.5,18.9,81.1,135.8
1593153391,54.7,0.5,18.5,81.5,493.3
1593153572,39.9,0.5,37.2,62.8,106.1
1593153752,40.6,0.5,13.5,86.5,97.6
1593153932,46.1,0.5,17.1,82.9,81
1593154112,39.1,0.5,16.5,83.5,108.6
1593154292,,,,,292.3
1593154472,,,,,196.3
1593154652,48.6,0.5,20.3,79.7,501.8
1593154831,51.3,0.5,19.1,80.9,127.7
1593155011,47.7,0.5,28.4,71.6,339.5
1593155371,,,,,209.1
1593155551,,,,,279.9
1593155731,,,,,240.8
1593155911,,,,,276.8
1593156091,,,,,267.1
1593156271,,,,,269.1
1593156452,,,,,295.9
1593156632,,,,,317.9
1593156760,,,,,306.7
1593157128,,,,,329.8
