timestamp,rmssd,tp,lfn,hfn,r_hrv
1590725823,59.3,0.4,13.1,86.9,480.2
1590726003,51.3,0.5,30.4,69.6,310.1
1590726183,59.5,0.4,29.9,70.1,81.6
1590726363,42.4,0.5,28,72,114.6
1590726542,38,0.5,48.4,51.6,145.2
1590726722,43.3,0.5,38,62,89.9
1590726902,43.5,0.5,63.6,36.4,101.8
1590727082,41,0.5,18.8,81.2,179.1
1590727262,41.1,0.5,41.3,58.7,592.1
1590727442,27.6,0.5,58.5,41.5,78.5
1590727622,34.3,0.5,58.7,41.3,409.1
1590727802,,,,,78
1590727983,42.1,0.5,18.7,81.3,145.9
1590728163,36.7,0.5,21.2,78.8,143.9
1590728343,32.2,0.5,18.9,81.1,146.4
1590728523,34,0.5,33.2,66.8,144.2
1590728703,34.1,0.5,27.3,72.7,409.6
1590728882,56.4,0.4,28.7,71.3,29.9
1590729062,29.1,0.5,31.1,68.9,30.7
1590729242,29.2,0.4,42.4,57.6,31.3
1590729422,27.3,0.5,35.2,64.8,32.1
1590729602,25.9,0.5,49.2,50.8,32.7
1590729782,27.2,0.5,59.1,40.9,549
1590729962,50.5,0.5,19.2,80.8,80.3
1590730142,26.5,0.5,42.6,57.4,72.4
1590730323,29.1,0.6,59.4,40.6,282.1
1590730503,26.1,0.4,44.4,55.6,83
1590730683,26.3,0.5,58.2,41.8,193.5
1590730863,,,,,20.5
1590731043,29.1,0.5,78.6,21.4,464.1
1590731222,55,0.5,42.6,57.4,511.8
1590731402,42.7,0.5,36.6,63.4,36.8
1590731582,44.7,0.5,33.9,66.1,51.1
1590731762,37.6,0.5,35.7,64.3,31.7
1590731942,41.6,0.5,47.3,52.7,35.6
1590732122,34.5,0.5,47,53,35.2
1590732302,48.7,0.5,39.5,60.5,237.2
1590732482,40.6,0.5,46.5,53.5,92.5
1590732663,31.3,0.5,27.2,72.8,92.5
1590732843,34.2,0.5,30.1,69.9,381.4
1590733023,,,,,302.9
1590733203,25.1,0.5,41.3,58.7,320.5
1590733383,47.1,0.5,37.2,62.8,421.9
1590733562,38.7,0.5,34.4,65.6,83.6
1590733742,34.7,0.5,26.6,73.4,791.9
1590733922,,,,,333
1590734102,,,,,328.6
1590734274,21.3,0.6,50.3,49.7,369
1590734565,,,,,287.2
1590734745,,,,,300.8
1590734925,,,,,286.9
1590735105,,,,,283.2
1590735285,,,,,380.4
1590735413,,,,,365.2
