timestamp,rmssd,tp,lfn,hfn,r_hrv
1590782585,,,,,248.8
1590782765,,,,,198.8
1590782945,21.8,0.6,57.8,42.2,275.9
1590783125,,,,,194.4
1590783305,15.4,0.5,48.1,51.9,108.1
1590783485,,,,,203.2
1590783666,,,,,211.1
1590783846,17.4,0.4,30.9,69.1,192.3
1590784026,,,,,243.8
1590784206,,,,,318.5
1590784385,,,,,262.1
1590784565,,,,,339.1
1590784745,,,,,292.2
1590784859,,,,,455.6
1590785627,24.7,0.5,33.2,66.8,379.8
1590785807,23.9,0.5,26.4,73.6,440.5
1590785987,19.9,0.5,35.5,64.5,285.5
1590786167,25,0.5,38.1,61.9,475
1590786347,23,0.5,28.8,71.2,435.5
1590786527,28.1,0.5,23.3,76.7,328.9
1590786708,30.5,0.5,20.5,79.5,462.2
1590786888,29.8,0.5,30.4,69.6,259.5
1590787008,,,,,525.4
1590787410,31,0.5,41.2,58.8,148.6
1590787590,,,,,27.3
1590787770,27.5,0.5,16.7,83.3,199.6
1590787950,34.1,0.5,17.4,82.6,453.9
1590788129,41.8,0.5,21.6,78.4,227.8
1590788309,36.3,0.5,33.8,66.2,178.9
1590788490,33.8,0.5,34.1,65.9,191.1
1590788670,35.6,0.5,36.9,63.1,191.1
1590788850,25.9,0.5,28.5,71.5,194.9
1590789030,29.5,0.5,31.4,68.6,801.1
1590789210,29.6,0.6,28.9,71.1,75.7
1590789390,33.1,0.5,30.7,69.3,77.5
1590789570,,,,,30
1590789750,23.4,0.5,31.2,68.8,79.7
1590789930,42.9,0.3,39.4,60.6,75.9
1590790110,21.2,0.6,66.8,33.2,662.8
1590790290,52.9,0.4,19.5,80.5,179.3
1590790469,43.1,0.4,41.6,58.4,75.6
1590790615,,,,,374.3
1590790917,39.2,0.5,22.6,77.4,659.9
1590791097,36.1,0.5,27.8,72.2,109.6
1590791276,44.5,0.5,44.2,55.8,114.6
1590791456,43.2,0.5,40,60,129.1
1590791636,39.5,0.5,29,71,288.3
1590791816,55.6,0.6,76.2,23.8,927.3
1590791997,50.9,0.5,28.9,71.1,275
1590792177,50.2,0.5,17.5,82.5,172
1590792357,50.3,0.5,19.4,80.6,177.1
1590792537,47.9,0.5,18.6,81.4,175.3
1590792717,39.1,0.5,23.1,76.9,171.4
1590792897,41.6,0.5,28.7,71.3,171.9
1590793077,43,0.5,11.5,88.5,173.2
1590793257,39,0.5,18.3,81.7,454.3
1590793437,110.3,0.5,74.6,25.4,352.1
1590793616,40.9,0.5,34.1,65.9,114.8
1590793796,45.1,0.5,20.1,79.9,121.5
1590793976,38.9,0.5,16.7,83.3,121.9
1590794156,38.6,0.5,24.8,75.2,122.2
1590794337,44.8,0.5,28.1,71.9,259.6
1590794517,37.4,0.5,21.5,78.5,118.9
1590794697,42.3,0.5,23.4,76.6,120.9
1590794877,35.6,0.5,32.7,67.3,123.5
1590795057,29,0.6,71.1,28.9,144
1590795237,12.4,0.5,57.6,42.4,153.5
1590795417,30.6,0.5,48.6,51.4,144.8
1590795597,51.7,0.5,45.9,54.1,499.8
1590795777,48.5,0.5,33.3,66.7,333.7
1590795956,41.1,0.5,34.1,65.9,144.7
1590796136,40.7,0.5,28.8,71.2,156
1590796316,25.5,0.5,47.1,52.9,416.6
1590796496,44.2,0.4,26,74,44.5
1590796677,41.4,0.4,18.1,81.9,46.9
1590796857,42.4,0.4,60.2,39.8,284.9
1590797037,40.6,0.5,28.9,71.1,855.3
1590797217,34.8,0.4,34.9,65.1,104.2
1590797397,30.4,0.5,39.8,60.2,104.9
1590797577,,,,,41
1590797757,,,,,49.6
1590797937,30.2,0.4,45.1,54.9,100.3
1590798117,39.3,0.4,46.1,53.9,98.9
1590798296,35.4,0.5,30.1,69.9,99.4
1590798476,29.8,0.4,36.4,63.6,283.5
1590798656,,,,,133.4
1590798836,25.8,0.5,58.6,41.4,69.7
1590799017,61.5,0.4,14.1,85.9,798.1
1590799197,41.1,0.4,22.6,77.4,504
1590799377,46.6,0.4,12.7,87.3,159.8
1590799557,45.6,0.5,24.6,75.4,168
1590799737,43.9,0.5,14.7,85.3,157.1
1590799917,48.2,0.5,17.1,82.9,564.5
1590800097,57.5,0.5,38.6,61.4,889.7
1590800277,50.5,0.4,16.3,83.7,533
1590800457,53.6,0.4,21.5,78.5,136.9
1590800636,57.2,0.4,26.4,73.6,134.2
1590800816,35.1,0.5,43.6,56.4,148.7
1590800996,44.1,0.5,39.6,60.4,196.5
1590801176,40,0.5,37.9,62.1,139.8
1590801357,30.6,0.5,59.4,40.6,217.6
1590801537,19.8,0.6,68.7,31.3,505.1
1590801717,37.6,0.5,25.8,74.2,596.9
1590801897,43.6,0.5,34.1,65.9,770.7
1590802077,53.6,0.5,33.7,66.3,557.8
1590802257,42.4,0.5,19.3,80.7,307.2
1590802437,46.2,0.4,22.9,77.1,71.7
1590802617,41.9,0.4,20.2,79.8,71.1
1590802797,56.6,0.4,17.4,82.6,563.5
1590802976,53,0.4,30.1,69.9,65
1590803156,40.3,0.4,22.8,77.2,64.5
1590803336,39.5,0.4,36.3,63.7,462.5
1590803516,49.7,0.4,19.5,80.5,331.8
1590803697,45.5,0.4,22.3,77.7,70.5
1590803877,62.3,0.4,35.9,64.1,752.3
1590804057,46.6,0.5,22.4,77.6,662
1590804237,47.4,0.4,22.8,77.2,101.9
1590804417,40.2,0.5,16.5,83.5,104.5
1590804597,41.8,0.4,29.2,70.8,120.1
1590804777,40.8,0.5,20.6,79.4,107.8
1590804957,41.1,0.4,28.3,71.7,106.1
1590805137,35.9,0.5,26.9,73.1,107.7
1590805316,36.3,0.4,18.4,81.6,108.3
1590805496,32.6,0.4,35.6,64.4,110.3
1590805676,33.6,0.5,26.7,73.3,109.3
1590805856,35.9,0.5,28.1,71.9,108.7
1590806037,35.1,0.5,18.8,81.2,602.8
1590806217,51.9,0.4,54.2,45.8,283.3
1590806397,49.9,0.4,25.7,74.3,135.9
1590806577,52.6,0.4,38.8,61.2,342.2
1590806757,30.8,0.5,55.7,44.3,176.9
1590806937,26.3,0.5,70,30,225.7
1590807117,30.1,0.5,50,50,153.4
1590807297,23.7,0.6,73.2,26.8,178.7
1590807477,25.2,0.5,60.3,39.7,171
1590807656,26.3,0.5,63.2,36.8,561.3
1590807836,50.6,0.5,44,56,399.3
1590808016,44.2,0.5,44.8,55.2,570.3
1590808196,,,,,273.1
1590808530,49.9,0.4,30.8,69.2,595.7
1590808710,45.5,0.4,22.4,77.6,97.6
1590808890,39.5,0.4,15.6,84.4,99.5
1590809070,43.6,0.4,31.6,68.4,355.7
1590809250,35.8,0.5,17.3,82.7,157.2
1590809430,41,0.5,25.8,74.2,101.2
1590809611,33,0.5,38.5,61.5,96.6
1590809791,,,,,40.5
1590809970,35.3,0.5,23.5,76.5,99.8
1590810150,36.2,0.5,28.4,71.6,494.4
1590810330,46.2,0.4,33.8,66.2,341.5
1590810510,40.8,0.4,42.2,57.8,509.6
1590810690,59.4,0.4,13.4,86.6,34.6
