at,timestamp,hr,rr,act
2020-06-22 23:27,1592861258,79,8.7,53
2020-06-22 23:27,1592861262,78,8.6,59
2020-06-22 23:27,1592861266,77,9.1,66
2020-06-22 23:27,1592861270,76,10.5,54
2020-06-22 23:27,1592861274,77,13.3,55
2020-06-22 23:27,1592861278,80,16.3,445
2020-06-22 23:28,1592861282,80,17.2,642
2020-06-22 23:28,1592861286,80,17.2,2058
2020-06-22 23:28,1592861290,80,17.2,105
2020-06-22 23:28,1592861294,80,17.2,59
2020-06-22 23:28,1592861298,80,17.2,42
2020-06-22 23:28,1592861302,78,17.2,57
2020-06-22 23:28,1592861306,77,17.2,51
2020-06-22 23:28,1592861310,80,17.2,73
2020-06-22 23:28,1592861314,81,17.2,69
2020-06-22 23:28,1592861318,79,17.2,70
2020-06-22 23:28,1592861322,79,17.2,66
2020-06-22 23:28,1592861326,79,17.2,55
2020-06-22 23:28,1592861330,79,17.1,65
2020-06-22 23:28,1592861334,81,17,68
2020-06-22 23:28,1592861338,82,17,52
2020-06-22 23:29,1592861342,83,17,62
2020-06-22 23:29,1592861346,83,17,62
2020-06-22 23:29,1592861350,80,17,56
2020-06-22 23:29,1592861354,80,16.9,70
2020-06-22 23:29,1592861358,79,16.9,64
2020-06-22 23:29,1592861362,78,16.8,35
2020-06-22 23:29,1592861366,77,16.8,62
2020-06-22 23:29,1592861370,78,16.8,58
2020-06-22 23:29,1592861374,79,16.8,102
2020-06-22 23:29,1592861378,78,16.8,316
2020-06-22 23:29,1592861382,77,16.8,220
2020-06-22 23:29,1592861386,76,16.8,3697
2020-06-22 23:29,1592861390,76,16.8,1345
2020-06-22 23:29,1592861394,76,16.8,92
2020-06-22 23:29,1592861398,76,16.8,1155
2020-06-22 23:30,1592861402,76,16.8,2116
2020-06-22 23:30,1592861406,76,16.8,866
2020-06-22 23:30,1592861410,76,16.8,86
2020-06-22 23:30,1592861414,76,16.8,66
2020-06-22 23:30,1592861418,76,16.8,64
2020-06-22 23:30,1592861422,78,16.8,61
2020-06-22 23:30,1592861426,78,16.8,68
2020-06-22 23:30,1592861430,77,16.8,59
2020-06-22 23:30,1592861434,77,16.8,64
2020-06-22 23:30,1592861438,79,16.8,55
2020-06-22 23:30,1592861442,80,16.8,60
2020-06-22 23:30,1592861446,79,17.1,46
2020-06-22 23:30,1592861450,80,17.4,49
2020-06-22 23:30,1592861454,80,17.6,65
2020-06-22 23:30,1592861458,80,17.7,52
2020-06-22 23:31,1592861462,79,17.8,69
2020-06-22 23:31,1592861466,78,17.8,66
2020-06-22 23:31,1592861470,77,17.2,61
2020-06-22 23:31,1592861474,77,16.7,46
2020-06-22 23:31,1592861478,78,16.8,54
2020-06-22 23:31,1592861482,79,17.3,55
2020-06-22 23:31,1592861486,80,17.6,48
2020-06-22 23:31,1592861490,80,17.7,64
2020-06-22 23:31,1592861494,80,17.7,59
2020-06-22 23:31,1592861498,80,17.6,48
2020-06-22 23:31,1592861502,80,17.8,64
2020-06-22 23:31,1592861506,81,17.9,59
2020-06-22 23:31,1592861510,81,18.1,49
2020-06-22 23:31,1592861514,81,18.4,68
2020-06-22 23:31,1592861518,82,18.9,68
2020-06-22 23:32,1592861522,82,19.1,64
2020-06-22 23:32,1592861526,82,19,61
2020-06-22 23:32,1592861530,81,18.9,62
2020-06-22 23:32,1592861534,80,18.8,64
2020-06-22 23:32,1592861538,80,18.7,66
2020-06-22 23:32,1592861542,79,18.4,59
2020-06-22 23:32,1592861546,79,18.1,64
2020-06-22 23:32,1592861550,80,17.9,70
2020-06-22 23:32,1592861554,81,17.8,64
2020-06-22 23:32,1592861558,81,17.8,72
2020-06-22 23:32,1592861562,81,17.8,73
2020-06-22 23:32,1592861566,80,17.8,62
2020-06-22 23:32,1592861570,80,17.8,57
2020-06-22 23:32,1592861574,81,17.8,66
2020-06-22 23:32,1592861578,80,17.8,60
2020-06-22 23:33,1592861582,80,17.8,63
2020-06-22 23:33,1592861586,81,17.8,55
2020-06-22 23:33,1592861590,81,17.9,58
2020-06-22 23:33,1592861594,81,18.3,63
2020-06-22 23:33,1592861598,81,18.6,54
2020-06-22 23:33,1592861602,80,18.7,47
2020-06-22 23:33,1592861606,80,18.9,54
2020-06-22 23:33,1592861610,80,19.3,72
2020-06-22 23:33,1592861614,79,19.5,61
2020-06-22 23:33,1592861618,78,19.3,46
2020-06-22 23:33,1592861622,78,19,58
2020-06-22 23:33,1592861626,79,18.9,62
2020-06-22 23:33,1592861630,80,18.8,63
2020-06-22 23:33,1592861634,80,18.7,57
2020-06-22 23:33,1592861638,79,18.7,44
2020-06-22 23:34,1592861642,78,18.6,53
2020-06-22 23:34,1592861646,78,18.6,36
2020-06-22 23:34,1592861650,78,18.5,49
2020-06-22 23:34,1592861654,77,18.5,52
2020-06-22 23:34,1592861658,76,18.4,65
2020-06-22 23:34,1592861662,76,18.4,45
2020-06-22 23:34,1592861666,76,18.5,51
2020-06-22 23:34,1592861670,76,18.9,76
2020-06-22 23:34,1592861674,77,19,65
2020-06-22 23:34,1592861678,77,18.8,59
2020-06-22 23:34,1592861682,78,18.7,43
2020-06-22 23:34,1592861686,78,18.6,52
2020-06-22 23:34,1592861690,79,18.6,71
2020-06-22 23:34,1592861694,79,18.6,54
2020-06-22 23:34,1592861698,79,18.7,59
2020-06-22 23:35,1592861702,80,18.6,49
2020-06-22 23:35,1592861706,79,18.6,75
2020-06-22 23:35,1592861710,79,18.6,59
2020-06-22 23:35,1592861714,79,18.7,22033
2020-06-22 23:35,1592861718,79,18.7,4938
2020-06-22 23:35,1592861722,79,18.7,2072
2020-06-22 23:35,1592861726,79,18.7,377
2020-06-22 23:35,1592861730,79,18.7,268
2020-06-22 23:35,1592861734,79,18.7,1041
2020-06-22 23:35,1592861738,79,18.7,3340
2020-06-22 23:35,1592861742,79,18.7,307
2020-06-22 23:35,1592861746,79,18.7,291
2020-06-22 23:35,1592861750,79,18.7,400
2020-06-22 23:35,1592861754,79,18.7,411
2020-06-22 23:35,1592861758,79,18.7,460
2020-06-22 23:36,1592861762,79,18.7,274
2020-06-22 23:36,1592861766,79,18.7,222
2020-06-22 23:36,1592861770,79,18.7,358
2020-06-22 23:36,1592861774,81,18.7,406
2020-06-22 23:36,1592861778,81,18.7,326
2020-06-22 23:36,1592861782,81,18.7,235
2020-06-22 23:36,1592861786,81,18.7,255
2020-06-22 23:36,1592861790,81,18.7,273
2020-06-22 23:36,1592861794,81,18.7,371
2020-06-22 23:36,1592861798,82,18.5,244
2020-06-22 23:36,1592861802,82,18.3,193
2020-06-22 23:36,1592861806,81,18.1,219
2020-06-22 23:36,1592861810,81,18.1,269
2020-06-22 23:36,1592861814,81,18.1,329
2020-06-22 23:36,1592861818,81,18,295
2020-06-22 23:37,1592861822,80,17.8,357
2020-06-22 23:37,1592861826,81,17.8,345
2020-06-22 23:37,1592861830,81,17.7,330
2020-06-22 23:37,1592861834,81,17.7,289
2020-06-22 23:37,1592861838,81,18,169
2020-06-22 23:37,1592861842,79,18.3,227
2020-06-22 23:37,1592861846,79,18.5,237
2020-06-22 23:37,1592861850,81,18.5,309
2020-06-22 23:37,1592861854,81,18.5,1020
2020-06-22 23:37,1592861858,80,18.5,1715
2020-06-22 23:37,1592861862,80,18.5,457
2020-06-22 23:37,1592861866,80,18.5,351
2020-06-22 23:37,1592861870,79,18.5,331
2020-06-22 23:37,1592861874,79,18.5,336
2020-06-22 23:37,1592861878,80,18.5,385
2020-06-22 23:38,1592861882,80,18.9,301
2020-06-22 23:38,1592861886,82,19.3,259
2020-06-22 23:38,1592861890,83,19.7,354
2020-06-22 23:38,1592861894,83,20,325
2020-06-22 23:38,1592861898,84,19.8,249
2020-06-22 23:38,1592861902,85,19.6,272
2020-06-22 23:38,1592861906,85,19.4,387
2020-06-22 23:38,1592861910,85,19.3,274
2020-06-22 23:38,1592861914,84,19.3,240
2020-06-22 23:38,1592861918,84,19.2,290
2020-06-22 23:38,1592861922,84,19.2,300
2020-06-22 23:38,1592861926,84,19.1,399
2020-06-22 23:38,1592861930,83,18.8,251
2020-06-22 23:38,1592861934,83,18.6,242
2020-06-22 23:38,1592861938,83,18.6,283
2020-06-22 23:39,1592861942,84,18.6,349
2020-06-22 23:39,1592861946,84,18.5,296
2020-06-22 23:39,1592861950,84,18.5,228
2020-06-22 23:39,1592861954,83,18.5,246
2020-06-22 23:39,1592861958,83,18.5,256
2020-06-22 23:39,1592861962,82,18.5,389
2020-06-22 23:39,1592861966,82,18.5,274
2020-06-22 23:39,1592861970,82,18.5,234
2020-06-22 23:39,1592861974,83,18.4,273
2020-06-22 23:39,1592861978,82,18.4,351
2020-06-22 23:39,1592861982,82,18.4,280
2020-06-22 23:39,1592861986,82,18.5,205
2020-06-22 23:39,1592861990,82,18.5,158
2020-06-22 23:39,1592861994,81,18.4,217
2020-06-22 23:39,1592861998,82,18.4,230
2020-06-22 23:40,1592862002,81,18.2,333
2020-06-22 23:40,1592862006,80,18.1,258
2020-06-22 23:40,1592862010,79,17.9,254
2020-06-22 23:40,1592862014,80,17.8,274
2020-06-22 23:40,1592862018,80,17.7,333
2020-06-22 23:40,1592862022,81,17.8,218
2020-06-22 23:40,1592862026,81,17.9,194
2020-06-22 23:40,1592862030,80,18.1,217
2020-06-22 23:40,1592862034,79,18.4,230
2020-06-22 23:40,1592862038,78,18.4,278
2020-06-22 23:40,1592862042,77,18.5,218
2020-06-22 23:40,1592862046,78,18.4,187
2020-06-22 23:40,1592862050,77,18.3,234
2020-06-22 23:40,1592862054,77,18.1,290
2020-06-22 23:40,1592862058,77,18.1,221
2020-06-22 23:41,1592862062,77,18.2,202
2020-06-22 23:41,1592862066,77,18.4,227
2020-06-22 23:41,1592862070,77,18.5,281
2020-06-22 23:41,1592862074,77,18.5,355
2020-06-22 23:41,1592862078,77,18.3,240
2020-06-22 23:41,1592862082,78,18.2,201
2020-06-22 23:41,1592862086,79,18.2,239
2020-06-22 23:41,1592862090,79,18.3,224
2020-06-22 23:41,1592862094,79,18.4,208
2020-06-22 23:41,1592862098,78,18.5,246
2020-06-22 23:41,1592862102,77,18.4,1750
2020-06-22 23:41,1592862106,77,18.2,540
2020-06-22 23:41,1592862110,77,18.2,470
2020-06-22 23:41,1592862114,76,18.2,324
2020-06-22 23:41,1592862118,76,18.2,344
2020-06-22 23:42,1592862122,76,18.2,370
2020-06-22 23:42,1592862126,78,18.2,371
2020-06-22 23:42,1592862130,81,18.2,462
2020-06-22 23:42,1592862134,81,18.1,339
2020-06-22 23:42,1592862138,82,18,270
2020-06-22 23:42,1592862142,82,17.8,149
2020-06-22 23:42,1592862146,82,17.4,269
2020-06-22 23:42,1592862150,83,17.1,370
2020-06-22 23:42,1592862154,83,17,316
2020-06-22 23:42,1592862158,83,17.1,222
2020-06-22 23:42,1592862162,83,17.3,295
2020-06-22 23:42,1592862166,81,17.6,250
2020-06-22 23:42,1592862170,82,17.8,288
2020-06-22 23:42,1592862174,83,17.9,314
2020-06-22 23:42,1592862178,82,18.1,271
2020-06-22 23:43,1592862182,82,18.3,224
2020-06-22 23:43,1592862186,82,18.6,142
2020-06-22 23:43,1592862190,81,18.9,244
2020-06-22 23:43,1592862194,81,19.1,287
2020-06-22 23:43,1592862198,80,19.5,309
2020-06-22 23:43,1592862202,80,19.5,226
2020-06-22 23:43,1592862206,81,19.3,181
2020-06-22 23:43,1592862210,81,19.1,220
2020-06-22 23:43,1592862214,81,19.1,171
2020-06-22 23:43,1592862218,81,18.9,379
2020-06-22 23:43,1592862222,81,18.7,242
2020-06-22 23:43,1592862226,80,18.4,249
2020-06-22 23:43,1592862230,80,18.2,267
2020-06-22 23:43,1592862234,80,18.1,287
2020-06-22 23:43,1592862238,80,18.1,156
2020-06-22 23:44,1592862242,80,18.2,124
2020-06-22 23:44,1592862246,80,18.2,151
2020-06-22 23:44,1592862250,80,18.2,250
2020-06-22 23:44,1592862254,80,18.2,308
2020-06-22 23:44,1592862258,79,18.2,294
2020-06-22 23:44,1592862262,78,17.9,228
2020-06-22 23:44,1592862266,77,17.7,203
2020-06-22 23:44,1592862270,76,17.7,188
2020-06-22 23:44,1592862274,76,17.8,149
2020-06-22 23:44,1592862278,76,17.7,254
2020-06-22 23:44,1592862282,76,17.5,237
2020-06-22 23:44,1592862286,76,17.4,307
2020-06-22 23:44,1592862290,76,17.4,224
2020-06-22 23:44,1592862294,75,17.3,205
2020-06-22 23:44,1592862298,75,17.3,20930
2020-06-22 23:45,1592862302,76,17.2,8599
2020-06-22 23:45,1592862306,76,17.2,7566
2020-06-22 23:45,1592862310,76,17.2,863
2020-06-22 23:45,1592862314,76,17.2,315
2020-06-22 23:45,1592862318,76,17.2,2030
2020-06-22 23:45,1592862322,76,17.2,1949
2020-06-22 23:45,1592862326,76,17.2,505
2020-06-22 23:45,1592862330,76,17.2,383
2020-06-22 23:45,1592862334,76,17.2,409
2020-06-22 23:45,1592862338,74,17.2,465
2020-06-22 23:45,1592862342,74,17.6,430
2020-06-22 23:45,1592862346,74,17.9,297
2020-06-22 23:45,1592862350,75,17.9,261
2020-06-22 23:45,1592862354,74,17.7,286
2020-06-22 23:45,1592862358,75,17.5,180
2020-06-22 23:46,1592862362,77,17.2,182
2020-06-22 23:46,1592862366,77,16.9,253
2020-06-22 23:46,1592862370,78,16.6,298
2020-06-22 23:46,1592862374,79,16.6,294
2020-06-22 23:46,1592862378,81,16.5,287
2020-06-22 23:46,1592862382,81,16.4,344
2020-06-22 23:46,1592862386,80,16.3,289
2020-06-22 23:46,1592862390,79,16.3,187
2020-06-22 23:46,1592862394,77,16.3,132
2020-06-22 23:46,1592862398,77,16.3,104
2020-06-22 23:46,1592862402,76,16.3,101
2020-06-22 23:46,1592862406,76,16.4,212
2020-06-22 23:46,1592862410,76,16.4,312
2020-06-22 23:46,1592862414,76,16.4,328
2020-06-22 23:46,1592862418,75,16.4,256
2020-06-22 23:47,1592862422,75,16.5,221
2020-06-22 23:47,1592862426,75,16.7,189
2020-06-22 23:47,1592862430,75,16.9,139
2020-06-22 23:47,1592862434,77,17,200
2020-06-22 23:47,1592862438,76,17,194
2020-06-22 23:47,1592862442,75,16.9,183
2020-06-22 23:47,1592862446,75,16.8,229
2020-06-22 23:47,1592862450,74,16.8,163
2020-06-22 23:47,1592862454,74,16.8,144
2020-06-22 23:47,1592862458,75,16.8,143
2020-06-22 23:47,1592862462,76,16.8,151
2020-06-22 23:47,1592862466,75,16.8,243
2020-06-22 23:47,1592862470,76,17,229
2020-06-22 23:47,1592862474,76,17,302
2020-06-22 23:47,1592862478,76,17,200
2020-06-22 23:48,1592862482,77,17,213
2020-06-22 23:48,1592862486,76,16.9,195
2020-06-22 23:48,1592862490,74,16.8,108
2020-06-22 23:48,1592862494,74,16.9,230
2020-06-22 23:48,1592862498,75,16.9,197
2020-06-22 23:48,1592862502,75,16.9,282
2020-06-22 23:48,1592862506,76,16.9,249
2020-06-22 23:48,1592862510,76,17,1917
2020-06-22 23:48,1592862514,76,17.1,767
2020-06-22 23:48,1592862518,76,17.2,481
2020-06-22 23:48,1592862522,76,17.2,384
2020-06-22 23:48,1592862526,76,17.2,398
2020-06-22 23:48,1592862530,73,17.4,271
2020-06-22 23:48,1592862534,73,17.7,218
2020-06-22 23:48,1592862538,75,17.9,117
2020-06-22 23:49,1592862542,79,17.9,224
2020-06-22 23:49,1592862546,78,18,212
2020-06-22 23:49,1592862550,79,18,224
2020-06-22 23:49,1592862554,78,17.8,211
2020-06-22 23:49,1592862558,76,17.5,178
2020-06-22 23:49,1592862562,75,17.4,185
2020-06-22 23:49,1592862566,74,17.4,214
2020-06-22 23:49,1592862570,74,17.4,216
2020-06-22 23:49,1592862574,75,17.2,96
2020-06-22 23:49,1592862578,76,17.1,175
2020-06-22 23:49,1592862582,76,17,231
2020-06-22 23:49,1592862586,75,17.1,259
2020-06-22 23:49,1592862590,76,17,204
2020-06-22 23:49,1592862594,76,16.6,112
2020-06-22 23:49,1592862598,74,16.2,80
2020-06-22 23:50,1592862602,75,16,170
2020-06-22 23:50,1592862606,76,15.9,231
2020-06-22 23:50,1592862610,75,15.9,260
2020-06-22 23:50,1592862614,75,15.7,265
2020-06-22 23:50,1592862618,75,15.7,176
2020-06-22 23:50,1592862622,74,15.8,171
2020-06-22 23:50,1592862626,74,16.1,122
2020-06-22 23:50,1592862630,75,16.4,146
2020-06-22 23:50,1592862634,76,16.6,113
2020-06-22 23:50,1592862638,75,16.9,5073
2020-06-22 23:50,1592862642,75,17,1851
2020-06-22 23:50,1592862646,75,17,146
2020-06-22 23:50,1592862650,75,17,934
2020-06-22 23:50,1592862654,75,17,1016
2020-06-22 23:50,1592862658,75,17,135
2020-06-22 23:51,1592862662,75,17,67
2020-06-22 23:51,1592862666,75,17,32
2020-06-22 23:51,1592862670,75,17,32
2020-06-22 23:51,1592862674,75,17,18
2020-06-22 23:51,1592862678,75,17,13
2020-06-22 23:51,1592862682,,,0
2020-06-22 23:51,1592862686,,,0
2020-06-22 23:51,1592862690,,,0
2020-06-22 23:51,1592862694,,,0
2020-06-22 23:53,1592862814,,,0
2020-06-22 23:55,1592862934,,,0
2020-06-22 23:56,1592862998,82,17.2,464
2020-06-22 23:56,1592863002,82,17.2,482
2020-06-22 23:56,1592863006,82,17.2,440
2020-06-22 23:56,1592863010,82,17.2,478
2020-06-22 23:56,1592863014,82,17.2,378
2020-06-22 23:56,1592863018,80,17.4,297
2020-06-22 23:57,1592863022,80,17.6,236
2020-06-22 23:57,1592863026,80,17.8,170
2020-06-22 23:57,1592863030,81,17.8,177
2020-06-22 23:57,1592863034,81,17.7,193
2020-06-22 23:57,1592863038,80,17.6,178
2020-06-22 23:57,1592863042,77,17.4,166
2020-06-22 23:57,1592863046,76,17.1,139
2020-06-22 23:57,1592863050,76,17,236
2020-06-22 23:57,1592863054,79,16.7,378
2020-06-22 23:57,1592863058,79,16.2,273
2020-06-22 23:57,1592863062,80,15.7,227
2020-06-22 23:57,1592863066,80,15.6,180
2020-06-22 23:57,1592863070,79,15.6,185
2020-06-22 23:57,1592863074,78,15.5,191
2020-06-22 23:57,1592863078,76,15.4,158
2020-06-22 23:58,1592863082,77,15.3,137
2020-06-22 23:58,1592863086,78,15.2,376
2020-06-22 23:58,1592863090,79,15.1,675
2020-06-22 23:58,1592863094,79,15,401
2020-06-22 23:58,1592863098,79,15,392
2020-06-22 23:58,1592863102,79,15,390
2020-06-22 23:58,1592863106,79,15,411
2020-06-22 23:58,1592863110,79,14.9,345
2020-06-22 23:58,1592863114,79,14.8,475
2020-06-22 23:58,1592863118,79,14.8,322
2020-06-22 23:58,1592863122,80,15,278
2020-06-22 23:58,1592863126,81,15.2,206
2020-06-22 23:58,1592863130,81,15.5,317
2020-06-22 23:58,1592863134,81,15.8,1694
2020-06-22 23:58,1592863138,81,16,956
2020-06-22 23:59,1592863142,81,16.1,411
2020-06-22 23:59,1592863146,80,16.1,428
2020-06-22 23:59,1592863150,80,16.1,406
2020-06-22 23:59,1592863154,79,16.1,391
2020-06-22 23:59,1592863158,78,16.1,431
2020-06-22 23:59,1592863162,79,16.1,418
2020-06-22 23:59,1592863166,81,16.2,445
2020-06-22 23:59,1592863170,81,16.2,417
2020-06-22 23:59,1592863174,81,16.1,357
2020-06-22 23:59,1592863178,80,16.1,250
2020-06-22 23:59,1592863182,79,16.1,232
2020-06-22 23:59,1592863186,78,16.1,166
2020-06-22 23:59,1592863190,78,16.1,175
2020-06-22 23:59,1592863194,77,16.2,286
2020-06-22 23:59,1592863198,76,16.3,271
2020-06-23 00:00,1592863202,76,16.3,377
2020-06-23 00:00,1592863206,76,16.4,293
2020-06-23 00:00,1592863210,76,16.5,253
2020-06-23 00:00,1592863214,77,16.6,222
2020-06-23 00:00,1592863218,77,16.7,218
2020-06-23 00:00,1592863222,77,16.7,307
2020-06-23 00:00,1592863226,77,16.8,323
2020-06-23 00:00,1592863230,77,16.9,380
2020-06-23 00:00,1592863234,78,17,385
2020-06-23 00:00,1592863238,78,17.1,273
2020-06-23 00:00,1592863242,79,16.9,203
2020-06-23 00:00,1592863246,79,17,157
2020-06-23 00:00,1592863250,79,17.2,150
2020-06-23 00:00,1592863254,79,17.4,129
2020-06-23 00:00,1592863258,79,17.4,126
2020-06-23 00:01,1592863262,78,17.4,217
2020-06-23 00:01,1592863266,78,17.2,276
2020-06-23 00:01,1592863270,78,16.9,312
2020-06-23 00:01,1592863274,77,16.5,312
2020-06-23 00:01,1592863278,79,16.1,287
2020-06-23 00:01,1592863282,79,15.8,209
2020-06-23 00:01,1592863286,80,15.5,124
2020-06-23 00:01,1592863290,80,15.3,246
2020-06-23 00:01,1592863294,79,15.3,151
2020-06-23 00:01,1592863298,78,15.3,111
2020-06-23 00:01,1592863302,77,15.3,262
2020-06-23 00:01,1592863306,76,15.3,272
2020-06-23 00:01,1592863310,75,15.3,275
2020-06-23 00:01,1592863314,75,15.5,319
2020-06-23 00:01,1592863318,75,15.6,254
2020-06-23 00:02,1592863322,75,15.8,229
2020-06-23 00:02,1592863326,75,15.9,197
2020-06-23 00:02,1592863330,76,16.3,295
2020-06-23 00:02,1592863334,76,16.7,261
2020-06-23 00:02,1592863338,76,17,370
2020-06-23 00:02,1592863342,76,17,321
2020-06-23 00:02,1592863346,75,17,381
2020-06-23 00:02,1592863350,75,17,353
2020-06-23 00:02,1592863354,75,17.1,251
2020-06-23 00:02,1592863358,75,17.1,164
2020-06-23 00:02,1592863362,76,17,207
2020-06-23 00:02,1592863366,75,16.9,260
2020-06-23 00:02,1592863370,75,16.8,279
2020-06-23 00:02,1592863374,76,16.8,289
2020-06-23 00:02,1592863378,76,16.8,349
2020-06-23 00:03,1592863382,75,16.9,272
2020-06-23 00:03,1592863386,75,16.8,286
2020-06-23 00:03,1592863390,75,16.6,205
2020-06-23 00:03,1592863394,75,16.6,268
2020-06-23 00:03,1592863398,74,16.6,208
2020-06-23 00:03,1592863402,74,16.5,219
2020-06-23 00:03,1592863406,74,16.5,173
2020-06-23 00:03,1592863410,74,16.4,107
2020-06-23 00:03,1592863414,75,16.4,200
2020-06-23 00:03,1592863418,74,16.3,317
2020-06-23 00:03,1592863422,74,16.2,258
2020-06-23 00:03,1592863426,75,16.1,270
2020-06-23 00:03,1592863430,75,16.1,326
2020-06-23 00:03,1592863434,75,16.2,364
2020-06-23 00:03,1592863438,75,16.3,328
2020-06-23 00:04,1592863442,76,16.3,334
2020-06-23 00:04,1592863446,75,16.3,226
2020-06-23 00:04,1592863450,75,16.3,204
2020-06-23 00:04,1592863454,76,16.3,158
2020-06-23 00:04,1592863458,75,16.3,726
