at,timestamp,hr,rr,act
2020-06-23 22:30,1592944213,65,16.9,65
2020-06-23 22:30,1592944217,65,16.9,67
2020-06-23 22:30,1592944221,65,16.9,59
2020-06-23 22:30,1592944225,67,16.9,76
2020-06-23 22:30,1592944229,66,16.8,209
2020-06-23 22:30,1592944233,67,16.7,2847
2020-06-23 22:30,1592944237,67,16.8,3126
2020-06-23 22:30,1592944241,67,16.8,2683
2020-06-23 22:30,1592944245,68,16.8,377
2020-06-23 22:30,1592944249,68,16.8,23037
2020-06-23 22:30,1592944253,68,16.8,9977
2020-06-23 22:30,1592944257,68,16.8,791
2020-06-23 22:31,1592944261,68,16.8,11923
2020-06-23 22:31,1592944265,68,16.8,1785
2020-06-23 22:31,1592944269,68,16.8,4678
2020-06-23 22:31,1592944273,68,16.8,379
2020-06-23 22:31,1592944277,68,16.8,304
2020-06-23 22:31,1592944281,68,16.8,285
2020-06-23 22:31,1592944285,68,16.8,322
2020-06-23 22:31,1592944289,68,16.8,382
2020-06-23 22:31,1592944293,68,16.8,345
2020-06-23 22:31,1592944297,68,16.8,394
2020-06-23 22:31,1592944301,68,16.8,271
2020-06-23 22:31,1592944305,68,16.8,159
2020-06-23 22:31,1592944309,68,16.8,224
2020-06-23 22:31,1592944313,68,16.8,240
2020-06-23 22:31,1592944317,69,16.8,239
2020-06-23 22:32,1592944321,69,16.8,298
2020-06-23 22:32,1592944325,68,16.8,244
2020-06-23 22:32,1592944329,66,16.8,194
2020-06-23 22:32,1592944333,65,16.8,171
2020-06-23 22:32,1592944337,65,16.8,202
2020-06-23 22:32,1592944341,65,16.8,204
2020-06-23 22:32,1592944345,65,16.8,236
2020-06-23 22:32,1592944349,65,16.8,237
2020-06-23 22:32,1592944353,65,16.8,248
2020-06-23 22:32,1592944357,65,16.8,297
2020-06-23 22:32,1592944361,65,16.8,226
2020-06-23 22:32,1592944365,65,16.7,183
2020-06-23 22:32,1592944369,65,16.6,206
2020-06-23 22:32,1592944373,65,16.6,185
2020-06-23 22:32,1592944377,65,16.6,135
2020-06-23 22:33,1592944381,65,16.6,126
2020-06-23 22:33,1592944385,65,16.6,151
2020-06-23 22:33,1592944389,65,16.6,143
2020-06-23 22:33,1592944393,64,16.6,228
2020-06-23 22:33,1592944397,64,16.3,258
2020-06-23 22:33,1592944401,64,16.2,207
2020-06-23 22:33,1592944405,64,16.3,175
2020-06-23 22:33,1592944409,64,16.4,163
2020-06-23 22:33,1592944413,64,16.6,173
2020-06-23 22:33,1592944417,65,16.7,163
2020-06-23 22:33,1592944421,65,16.7,129
2020-06-23 22:33,1592944425,65,16.5,155
2020-06-23 22:33,1592944429,65,16.4,152
2020-06-23 22:33,1592944433,65,16.4,162
2020-06-23 22:33,1592944437,66,16.4,161
2020-06-23 22:34,1592944441,66,16.3,116
2020-06-23 22:34,1592944445,66,16.1,154
2020-06-23 22:34,1592944449,66,15.9,151
2020-06-23 22:34,1592944453,66,15.8,209
2020-06-23 22:34,1592944457,66,15.6,250
2020-06-23 22:34,1592944461,67,15.5,207
2020-06-23 22:34,1592944465,66,15.3,571
2020-06-23 22:34,1592944469,66,15.4,249
2020-06-23 22:34,1592944473,67,15.5,260
2020-06-23 22:34,1592944477,66,15.6,319
2020-06-23 22:34,1592944481,66,15.5,168
2020-06-23 22:34,1592944485,66,15.6,178
2020-06-23 22:34,1592944489,67,15.7,143
2020-06-23 22:34,1592944493,68,15.9,126
2020-06-23 22:34,1592944497,68,16.1,2312
2020-06-23 22:35,1592944501,67,16.3,228
2020-06-23 22:35,1592944505,66,16.3,271
2020-06-23 22:35,1592944509,66,16.3,280
2020-06-23 22:35,1592944513,66,16.3,236
2020-06-23 22:35,1592944517,65,16.3,228
2020-06-23 22:35,1592944521,66,16.3,244
2020-06-23 22:35,1592944525,66,16.3,246
2020-06-23 22:35,1592944529,67,16.1,270
2020-06-23 22:35,1592944533,67,15.9,313
2020-06-23 22:35,1592944537,67,15.8,256
2020-06-23 22:35,1592944541,66,15.7,247
2020-06-23 22:35,1592944545,66,15.5,187
2020-06-23 22:35,1592944549,67,15.2,230
2020-06-23 22:35,1592944553,67,15.1,147
2020-06-23 22:35,1592944557,68,15.3,425
2020-06-23 22:36,1592944561,67,15.6,158
2020-06-23 22:36,1592944565,67,15.9,163
2020-06-23 22:36,1592944569,67,15.9,118
2020-06-23 22:36,1592944573,67,16,152
2020-06-23 22:36,1592944577,67,15.8,209
2020-06-23 22:36,1592944581,66,15.6,229
2020-06-23 22:36,1592944585,66,15.5,236
2020-06-23 22:36,1592944589,66,15.3,151
2020-06-23 22:36,1592944593,65,15.3,139
2020-06-23 22:36,1592944597,65,15.2,157
2020-06-23 22:36,1592944601,65,15.2,789
2020-06-23 22:36,1592944605,65,15.2,115
2020-06-23 22:36,1592944609,65,15.2,175
2020-06-23 22:36,1592944613,65,15,128
2020-06-23 22:36,1592944617,65,14.6,123
2020-06-23 22:37,1592944621,65,14.5,115
2020-06-23 22:37,1592944625,65,14.7,141
2020-06-23 22:37,1592944629,65,14.7,132
2020-06-23 22:37,1592944633,65,14.7,261
2020-06-23 22:37,1592944637,66,14.7,170
2020-06-23 22:37,1592944641,66,14.8,235
2020-06-23 22:37,1592944645,66,14.8,270
2020-06-23 22:37,1592944649,67,15,293
2020-06-23 22:37,1592944653,67,15.6,313
2020-06-23 22:37,1592944657,67,15.8,238
2020-06-23 22:37,1592944661,67,15.8,321
2020-06-23 22:37,1592944665,66,15.7,258
2020-06-23 22:37,1592944669,66,15.6,249
2020-06-23 22:37,1592944673,66,15.5,256
2020-06-23 22:37,1592944677,67,15.4,256
2020-06-23 22:38,1592944681,68,15.3,339
2020-06-23 22:38,1592944685,69,15.3,313
2020-06-23 22:38,1592944689,70,15.3,385
2020-06-23 22:38,1592944693,70,15.2,236
2020-06-23 22:38,1592944697,70,15.1,222
2020-06-23 22:38,1592944701,69,15,199
2020-06-23 22:38,1592944705,69,15,149
2020-06-23 22:38,1592944709,68,15.1,154
2020-06-23 22:38,1592944713,67,15.2,154
2020-06-23 22:38,1592944717,67,15.2,184
2020-06-23 22:38,1592944721,67,15.1,198
2020-06-23 22:38,1592944725,67,14.9,231
2020-06-23 22:38,1592944729,67,14.6,183
2020-06-23 22:38,1592944733,68,14.2,155
2020-06-23 22:38,1592944737,68,13.8,119
2020-06-23 22:39,1592944741,68,13.9,148
2020-06-23 22:39,1592944745,67,14.1,189
2020-06-23 22:39,1592944749,67,14.4,180
2020-06-23 22:39,1592944753,66,14.7,319
2020-06-23 22:39,1592944757,66,14.8,229
2020-06-23 22:39,1592944761,67,14.5,340
2020-06-23 22:39,1592944765,67,14.2,260
2020-06-23 22:39,1592944769,68,14,253
2020-06-23 22:39,1592944773,68,14,333
2020-06-23 22:39,1592944777,67,14,287
2020-06-23 22:39,1592944781,67,14,177
2020-06-23 22:39,1592944785,66,14,258
2020-06-23 22:39,1592944789,66,14.1,305
2020-06-23 22:39,1592944793,65,14.2,313
2020-06-23 22:39,1592944797,66,14.3,291
2020-06-23 22:40,1592944801,66,14.6,291
2020-06-23 22:40,1592944805,67,14.9,310
2020-06-23 22:40,1592944809,68,15.1,305
2020-06-23 22:40,1592944813,69,15.2,332
2020-06-23 22:40,1592944817,69,15,270
2020-06-23 22:40,1592944821,69,14.8,339
2020-06-23 22:40,1592944825,68,14.7,296
2020-06-23 22:40,1592944829,68,14.7,325
2020-06-23 22:40,1592944833,68,14.7,338
2020-06-23 22:40,1592944837,68,14.7,308
2020-06-23 22:40,1592944841,69,14.8,279
2020-06-23 22:40,1592944845,68,14.8,229
2020-06-23 22:40,1592944849,67,14.9,330
2020-06-23 22:40,1592944853,65,15.1,246
2020-06-23 22:40,1592944857,65,15.1,269
2020-06-23 22:41,1592944861,65,14.9,234
2020-06-23 22:41,1592944865,65,14.6,144
2020-06-23 22:41,1592944869,66,14.5,232
2020-06-23 22:41,1592944873,67,14.4,262
2020-06-23 22:41,1592944877,68,14.2,217
2020-06-23 22:41,1592944881,68,14.2,295
2020-06-23 22:41,1592944885,69,14.3,268
2020-06-23 22:41,1592944889,69,14.6,277
2020-06-23 22:41,1592944893,69,14.9,257
2020-06-23 22:41,1592944897,68,15,239
2020-06-23 22:41,1592944901,67,14.9,187
2020-06-23 22:41,1592944905,67,14.7,155
2020-06-23 22:41,1592944909,66,14.5,168
2020-06-23 22:41,1592944913,65,14.5,182
2020-06-23 22:41,1592944917,65,14.5,163
2020-06-23 22:42,1592944921,66,14.5,2155
2020-06-23 22:42,1592944925,66,14.5,1160
2020-06-23 22:42,1592944929,66,14.5,201
2020-06-23 22:42,1592944933,66,14.5,143
2020-06-23 22:42,1592944937,66,14.5,131
2020-06-23 22:42,1592944941,66,14.5,169
2020-06-23 22:42,1592944945,67,14.5,239
2020-06-23 22:42,1592944949,67,14.5,223
2020-06-23 22:42,1592944953,67,14.5,186
2020-06-23 22:42,1592944957,67,14.4,226
2020-06-23 22:42,1592944961,67,14.3,156
2020-06-23 22:42,1592944965,67,13.9,237
2020-06-23 22:42,1592944969,67,13.7,207
2020-06-23 22:42,1592944973,67,13.5,226
2020-06-23 22:42,1592944977,68,13.5,249
2020-06-23 22:43,1592944981,68,13.7,330
2020-06-23 22:43,1592944985,68,14,291
2020-06-23 22:43,1592944989,69,14.3,272
2020-06-23 22:43,1592944993,67,14.7,231
2020-06-23 22:43,1592944997,67,14.9,267
2020-06-23 22:43,1592945001,68,14.9,218
2020-06-23 22:43,1592945005,68,14.8,270
2020-06-23 22:43,1592945009,67,14.8,247
2020-06-23 22:43,1592945013,68,14.8,254
2020-06-23 22:43,1592945017,68,14.8,225
2020-06-23 22:43,1592945021,67,14.8,256
2020-06-23 22:43,1592945025,67,14.8,251
2020-06-23 22:43,1592945029,68,14.7,133
2020-06-23 22:43,1592945033,68,14.7,139
2020-06-23 22:43,1592945037,67,14.6,135
2020-06-23 22:44,1592945041,67,14.5,142
2020-06-23 22:44,1592945045,67,14.5,171
2020-06-23 22:44,1592945049,67,14.5,153
2020-06-23 22:44,1592945053,67,14.5,138
2020-06-23 22:44,1592945057,68,14.4,171
2020-06-23 22:44,1592945061,68,14.5,149
2020-06-23 22:44,1592945065,68,14.6,221
2020-06-23 22:44,1592945069,69,14.8,184
2020-06-23 22:44,1592945073,69,14.8,187
2020-06-23 22:44,1592945077,69,14.9,193
2020-06-23 22:44,1592945081,68,14.9,138
2020-06-23 22:44,1592945085,68,15,156
2020-06-23 22:44,1592945089,67,15,137
2020-06-23 22:44,1592945093,66,15,187
2020-06-23 22:44,1592945097,67,15,143
2020-06-23 22:45,1592945101,67,15,178
2020-06-23 22:45,1592945105,68,15,144
2020-06-23 22:45,1592945109,68,15,170
2020-06-23 22:45,1592945113,68,14.9,162
2020-06-23 22:45,1592945117,68,14.9,222
2020-06-23 22:45,1592945121,68,14.9,180
2020-06-23 22:45,1592945125,68,15,129
2020-06-23 22:45,1592945129,67,15,174
2020-06-23 22:45,1592945133,67,15,144
2020-06-23 22:45,1592945137,67,15,231
2020-06-23 22:45,1592945141,67,15.1,162
2020-06-23 22:45,1592945145,68,15.1,206
2020-06-23 22:45,1592945149,68,15.2,249
2020-06-23 22:45,1592945153,68,15.2,264
2020-06-23 22:45,1592945157,69,15.3,233
2020-06-23 22:46,1592945161,69,15.2,174
2020-06-23 22:46,1592945165,69,15.2,195
2020-06-23 22:46,1592945169,69,15.2,197
2020-06-23 22:46,1592945173,70,15.2,143
2020-06-23 22:46,1592945177,70,15.1,207
2020-06-23 22:46,1592945181,70,14.9,129
2020-06-23 22:46,1592945185,69,14.8,218
2020-06-23 22:46,1592945189,68,14.7,145
2020-06-23 22:46,1592945193,68,14.7,153
2020-06-23 22:46,1592945197,67,14.8,163
2020-06-23 22:46,1592945201,67,14.8,191
2020-06-23 22:46,1592945205,68,14.8,203
2020-06-23 22:46,1592945209,69,14.8,270
2020-06-23 22:46,1592945213,69,14.7,328
2020-06-23 22:46,1592945217,70,14.7,298
2020-06-23 22:47,1592945221,70,14.6,314
2020-06-23 22:47,1592945225,70,14.5,273
2020-06-23 22:47,1592945229,70,14.4,282
2020-06-23 22:47,1592945233,70,14.4,289
2020-06-23 22:47,1592945237,70,14.4,126
2020-06-23 22:47,1592945241,69,14.6,197
2020-06-23 22:47,1592945245,69,14.7,158
2020-06-23 22:47,1592945249,69,14.7,233
2020-06-23 22:47,1592945253,69,14.8,267
2020-06-23 22:47,1592945257,69,15,250
2020-06-23 22:47,1592945261,69,15.1,335
2020-06-23 22:47,1592945265,69,15.2,305
2020-06-23 22:47,1592945269,69,15.1,238
2020-06-23 22:47,1592945273,69,15,291
2020-06-23 22:47,1592945277,70,14.9,169
