at,timestamp,hr,rr,act
2020-06-03 21:22,1591215761,,,116
2020-06-03 21:22,1591215765,,,131
2020-06-03 21:22,1591215769,,,281
2020-06-03 21:22,1591215773,,,68
2020-06-03 21:22,1591215777,,,100
2020-06-03 21:23,1591215781,,,374
2020-06-03 21:23,1591215785,,,4531
2020-06-03 21:23,1591215789,,,912
2020-06-03 21:23,1591215793,,,59
2020-06-03 21:23,1591215797,,,71
2020-06-03 21:23,1591215801,,,299
2020-06-03 21:23,1591215805,,,88
2020-06-03 21:23,1591215809,,,42
2020-06-03 21:23,1591215813,,,60
2020-06-03 21:23,1591215817,,,78
2020-06-03 21:23,1591215821,,,57
2020-06-03 21:23,1591215825,63,,88
2020-06-03 21:23,1591215829,60,,70
2020-06-03 21:23,1591215833,58,,68
2020-06-03 21:23,1591215837,58,,70
2020-06-03 21:24,1591215841,58,,78
2020-06-03 21:24,1591215845,56,20.8,68
2020-06-03 21:24,1591215849,57,20.7,53
2020-06-03 21:24,1591215853,57,20.5,63
2020-06-03 21:24,1591215857,59,20.3,62
2020-06-03 21:24,1591215861,60,20.1,35
2020-06-03 21:24,1591215865,59,19.6,67
2020-06-03 21:24,1591215869,59,19,86
2020-06-03 21:24,1591215873,59,18.6,64
2020-06-03 21:24,1591215877,59,18.1,5396
2020-06-03 21:24,1591215881,59,18,923
2020-06-03 21:24,1591215885,59,18,7407
2020-06-03 21:24,1591215889,59,18,214
2020-06-03 21:24,1591215893,59,18,144
2020-06-03 21:24,1591215897,59,18,140
2020-06-03 21:25,1591215901,59,18,133
2020-06-03 21:25,1591215905,59,18,395
2020-06-03 21:25,1591215909,59,18,115
2020-06-03 21:25,1591215913,59,18,170
2020-06-03 21:25,1591215917,59,18,109
2020-06-03 21:25,1591215921,59,18,298
2020-06-03 21:25,1591215925,59,18,99
2020-06-03 21:25,1591215929,59,18,121
2020-06-03 21:25,1591215933,59,18,116
2020-06-03 21:25,1591215937,59,18,89
2020-06-03 21:25,1591215941,59,18,131
2020-06-03 21:25,1591215945,59,18.1,170
2020-06-03 21:25,1591215949,62,18.6,65
2020-06-03 21:25,1591215953,65,19,62
2020-06-03 21:25,1591215957,67,19.4,99
2020-06-03 21:26,1591215961,66,19.8,112
2020-06-03 21:26,1591215965,65,19.9,87
2020-06-03 21:26,1591215969,63,19.6,99
2020-06-03 21:26,1591215973,63,19.6,121
2020-06-03 21:26,1591215977,64,19.6,523
2020-06-03 21:26,1591215981,62,19.7,116
2020-06-03 21:26,1591215985,62,19.7,109
2020-06-03 21:26,1591215989,67,19.7,65
2020-06-03 21:26,1591215993,67,19.7,91
2020-06-03 21:26,1591215997,65,19.6,113
2020-06-03 21:26,1591216001,65,19.4,91
2020-06-03 21:26,1591216005,65,19.2,80
2020-06-03 21:26,1591216009,65,19,110
2020-06-03 21:26,1591216013,65,18.8,107
2020-06-03 21:26,1591216017,66,19,68
2020-06-03 21:27,1591216021,67,19.2,98
2020-06-03 21:27,1591216025,66,19.2,99
2020-06-03 21:27,1591216029,66,19.1,90
2020-06-03 21:27,1591216033,67,19.2,46
2020-06-03 21:27,1591216037,66,19.4,62
2020-06-03 21:27,1591216041,66,19.2,103
2020-06-03 21:27,1591216045,66,18.9,116
2020-06-03 21:27,1591216049,67,18.7,130
2020-06-03 21:27,1591216053,67,18.7,145
2020-06-03 21:27,1591216057,67,18.7,86
2020-06-03 21:27,1591216061,67,18.7,83
2020-06-03 21:27,1591216065,66,18.7,119
2020-06-03 21:27,1591216069,66,18.8,109
2020-06-03 21:27,1591216073,66,19,77
2020-06-03 21:27,1591216077,66,19.3,113
2020-06-03 21:28,1591216081,66,19.4,119
2020-06-03 21:28,1591216085,68,19.3,6682
2020-06-03 21:28,1591216089,68,19.2,153
2020-06-03 21:28,1591216093,68,19.2,102
2020-06-03 21:28,1591216097,68,19.2,85
2020-06-03 21:28,1591216101,71,19.2,103
2020-06-03 21:28,1591216105,74,19.2,89
2020-06-03 21:28,1591216109,77,19.2,8111
2020-06-03 21:28,1591216113,77,19.2,252
2020-06-03 21:28,1591216117,77,19.2,1423
2020-06-03 21:28,1591216121,77,19.2,93
2020-06-03 21:28,1591216125,77,19.2,273
2020-06-03 21:28,1591216129,77,19.2,159
2020-06-03 21:28,1591216133,77,19.2,1767
2020-06-03 21:28,1591216137,77,19.2,305
2020-06-03 21:29,1591216141,77,19.2,591
2020-06-03 21:29,1591216145,77,19.2,78
2020-06-03 21:29,1591216149,77,19.2,1486
2020-06-03 21:29,1591216153,77,19.2,3764
2020-06-03 21:29,1591216157,77,19.2,3371
2020-06-03 21:29,1591216161,77,19.2,129
2020-06-03 21:29,1591216165,77,19.2,141
2020-06-03 21:29,1591216169,77,19.2,129
2020-06-03 21:29,1591216173,76,19.2,87
2020-06-03 21:29,1591216177,72,19.2,150
2020-06-03 21:29,1591216181,70,19.2,1193
2020-06-03 21:29,1591216185,69,19.2,2438
2020-06-03 21:29,1591216189,69,19.2,155
2020-06-03 21:29,1591216193,69,19.2,129
2020-06-03 21:29,1591216197,68,19.2,125
2020-06-03 21:30,1591216201,67,19.2,164
2020-06-03 21:30,1591216205,64,19.2,153
2020-06-03 21:30,1591216209,64,19.2,130
2020-06-03 21:30,1591216213,64,19.1,148
2020-06-03 21:30,1591216217,63,18.9,153
2020-06-03 21:30,1591216221,63,18.8,170
2020-06-03 21:30,1591216225,63,18.8,148
2020-06-03 21:30,1591216229,63,18.9,180
2020-06-03 21:30,1591216233,63,18.9,144
2020-06-03 21:30,1591216237,64,19.1,185
2020-06-03 21:30,1591216241,64,19.4,168
2020-06-03 21:30,1591216245,64,20,119
2020-06-03 21:30,1591216249,65,20.8,149
2020-06-03 21:30,1591216253,66,21.5,137
2020-06-03 21:30,1591216257,66,22.4,134
2020-06-03 21:31,1591216261,66,22.9,142
2020-06-03 21:31,1591216265,66,22.8,143
2020-06-03 21:31,1591216269,65,22.1,160
2020-06-03 21:31,1591216273,64,21.5,197
2020-06-03 21:31,1591216277,64,20.9,194
2020-06-03 21:31,1591216281,62,20.5,185
2020-06-03 21:31,1591216285,63,20.1,135
2020-06-03 21:31,1591216289,63,19.6,134
2020-06-03 21:31,1591216293,63,19.2,147
2020-06-03 21:31,1591216297,63,19.1,138
2020-06-03 21:31,1591216301,64,19.1,164
2020-06-03 21:31,1591216305,64,19,134
2020-06-03 21:31,1591216309,65,18.9,132
2020-06-03 21:31,1591216313,66,18.9,145
2020-06-03 21:31,1591216317,65,18.8,159
2020-06-03 21:32,1591216321,65,18.8,130
