timestamp,rmssd,tp,lfn,hfn,r_hrv
1591477221,,,,,234.5
1591477401,23.7,0.5,35.8,64.2,61.5
1591477581,128.5,0.4,76.4,23.6,698.2
1591477761,37.5,0.5,34.4,65.6,337.5
1591477941,36.9,0.4,24.5,75.5,700.4
1591478121,29.4,0.5,23.7,76.3,268.5
1591478302,43.1,0.4,20.6,79.4,292.2
1591478482,40.6,0.4,41.4,58.6,227.1
1591478661,44.9,0.5,31.8,68.2,180
1591478841,41.6,0.5,29.4,70.6,154.2
1591479021,42.8,0.5,35.5,64.5,166.6
1591479201,43.2,0.5,23.7,76.3,445.9
1591479381,38.1,0.5,25.4,74.6,142.1
1591479561,36.7,0.5,24.8,75.2,146.4
1591479741,32.3,0.5,22.1,77.9,145.6
1591479921,29.1,0.5,23.5,76.5,261.8
1591480101,,,,,31.5
1591480281,,,,,26.9
1591480461,29,0.5,26,74,507.7
1591480642,34.6,0.5,27,73,158
1591480822,32.5,0.5,34.5,65.5,164.4
1591481001,26.9,0.5,22.9,77.1,169.5
1591481181,26.3,0.5,35.8,64.2,171.9
1591481361,135,0.4,75.1,24.9,172
1591481541,23.6,0.5,39.8,60.2,170.9
1591481721,,,,,117.3
1591481901,24.1,0.5,32.2,67.8,171.4
1591482081,24.9,0.5,41,59,168.1
1591482261,131.8,0.5,80.1,19.9,517.8
1591482441,42.6,0.5,54.7,45.3,217.7
1591482621,11.2,0.6,76.5,23.5,54.6
1591482801,,,,,39
1591482982,18.5,0.5,51.3,48.7,51.4
1591483162,21.3,0.6,77.6,22.4,320.9
1591483341,32.2,0.5,39.2,60.8,92
1591483521,28.2,0.5,32.8,67.2,584.3
1591483701,40.2,0.5,39.9,60.1,795.6
1591483881,37.8,0.5,34.3,65.7,136.9
1591484061,36.1,0.5,35.7,64.3,137.1
1591484241,30.7,0.5,42.7,57.3,135.9
1591484421,,,,,33.4
1591484601,,,,,35.5
1591484781,,,,,36.6
1591484961,32,0.5,30.3,69.7,126.3
1591485141,35.8,0.5,15.2,84.8,130.1
1591485322,34.7,0.5,21.5,78.5,131.9
1591485502,38.2,0.5,23.5,76.5,127.1
1591485681,,,,,41
1591485861,,,,,35.7
1591486041,32.3,0.5,14.7,85.3,129.4
1591486221,43.5,0.5,10.8,89.2,503.7
1591486401,55.2,0.5,38,62,350.9
1591486581,47.6,0.5,24.4,75.6,92.5
1591486761,53.1,0.5,24.6,75.4,162.1
1591486941,46.9,0.5,16.2,83.8,924.8
1591487121,47.3,0.5,29.2,70.8,959.6
1591487301,45.6,0.5,29.3,70.7,146.5
1591487481,32.9,0.5,42.9,57.1,79.8
1591487662,54.5,0.5,52.3,47.7,79.7
1591487842,46.6,0.5,53,47,639.2
1591488021,78.3,0.4,22,78,80.7
1591488201,81.5,0.4,29.3,70.7,83.4
1591488381,56.5,0.5,28.6,71.4,95.2
1591488561,29,0.5,53,47,99.4
1591488741,25,0.6,31.5,68.5,99.5
1591488921,,,,,140.1
1591489101,58.2,0.4,36.6,63.4,578.9
1591489281,48.7,0.4,24.1,75.9,102.1
1591489461,46.9,0.5,37.8,62.2,74
1591489641,44.5,0.5,18.9,81.1,74.8
1591489821,47.8,0.5,23.4,76.6,75.1
1591490002,42.2,0.5,22.6,77.4,529.6
1591490182,57.1,0.4,28.4,71.6,747.2
1591490361,51.8,0.5,31.7,68.3,358.7
1591490541,52,0.5,37.3,62.7,158.7
1591490721,45,0.5,29.6,70.4,160.7
1591490901,44,0.5,27.5,72.5,157.5
1591491081,42.6,0.5,33.3,66.7,154.4
1591491261,44.2,0.5,28.6,71.4,660.5
1591491441,,,,,104.7
1591491643,,,,,100.8
1591491823,55.1,0.5,13.6,86.4,34.1
1591492003,54.3,0.3,35.2,64.8,34.2
1591492183,,,,,64.4
1591492364,53.6,0.4,34.4,65.6,487.7
1591492544,57.2,0.5,34.8,65.2,591.1
1591492723,54.2,0.5,31.3,68.7,93
1591492903,56.7,0.5,32,68,89.8
1591493083,48.5,0.5,14.6,85.4,94.1
1591493263,46,0.5,20.4,79.6,95.1
1591493443,,,,,184.8
1591493623,,,,,238
1591493803,,,,,310.9
1591493983,,,,,172.1
1591494163,,,,,337
1591494343,,,,,140.8
1591494523,41,0.5,30.3,69.7,571.3
1591494704,64.8,0.5,37.3,62.7,155.6
1591494884,55.9,0.5,28.6,71.4,147.6
1591495063,47.9,0.5,31.4,68.6,139.1
1591495243,42.2,0.5,26.7,73.3,134.9
1591495423,47.5,0.5,23.8,76.2,135.3
1591495603,44.8,0.5,25.4,74.6,133.1
1591495783,54.1,0.5,29.5,70.5,270.5
1591495963,52,0.5,28.4,71.6,123
1591496143,55.4,0.5,23.8,76.2,127.2
1591496323,54,0.5,43.6,56.4,130
1591496503,49.2,0.5,20.5,79.5,126.7
1591496683,58.1,0.4,26.6,73.4,129.7
1591496863,47.4,0.5,26.7,73.3,131.4
1591497044,48.8,0.5,27,73,132.6
1591497224,45.9,0.5,21.6,78.4,126.6
1591497403,52.6,0.5,34.8,65.2,131.2
1591497583,48.2,0.5,17.4,82.6,133.3
1591497763,45.2,0.5,44.8,55.2,595.1
1591497943,41.5,0.5,48.2,51.8,670.2
1591498123,,,,,284.9
1591498303,,,,,314.7
1591498483,,,,,299.6
1591498663,,,,,260.1
1591498843,,,,,347.4
1591499023,81.5,0.5,44.6,55.4,482.6
1591499203,61.2,0.5,52.4,47.6,814.8
1591499384,65.6,0.4,31.5,68.5,169.4
1591499564,57.1,0.5,42.1,57.9,139.4
1591499743,42.3,0.5,40.6,59.4,576
1591499923,,,,,176.7
1591500103,,,,,126.8
1591500283,,,,,107.3
1591500463,33.8,0.4,35.1,64.9,54.8
1591500643,68.4,0.4,23.3,76.7,717.9
1591500823,60,0.4,18.1,81.9,115.9
1591501003,68.1,0.4,20.8,79.2,114.9
1591501183,67.1,0.4,25.8,74.2,113.5
1591501363,66.1,0.4,30.1,69.9,111.1
1591501543,70.4,0.4,31,69,110.4
