at,timestamp,hr,rr,act
2020-06-14 21:05,1592161519,78,,118
2020-06-14 21:05,1592161523,79,,420
2020-06-14 21:05,1592161527,80,,115
2020-06-14 21:05,1592161531,80,,137
2020-06-14 21:05,1592161535,80,,150
2020-06-14 21:05,1592161539,79,,133
2020-06-14 21:05,1592161543,79,,138
2020-06-14 21:05,1592161547,79,17,142
2020-06-14 21:05,1592161551,77,19.3,143
2020-06-14 21:05,1592161555,78,20.2,152
2020-06-14 21:05,1592161559,78,21.5,158
2020-06-14 21:06,1592161563,79,21.4,181
2020-06-14 21:06,1592161567,79,21.4,169
2020-06-14 21:06,1592161571,79,21.4,183
2020-06-14 21:06,1592161575,79,21.6,137
2020-06-14 21:06,1592161579,79,22,1326
2020-06-14 21:06,1592161583,79,22.4,1211
2020-06-14 21:06,1592161587,79,22.7,1235
2020-06-14 21:06,1592161591,79,22.7,101
2020-06-14 21:06,1592161595,79,22.7,119
2020-06-14 21:06,1592161599,80,22.7,124
2020-06-14 21:06,1592161603,80,22.7,4211
2020-06-14 21:06,1592161607,80,22.7,181
2020-06-14 21:06,1592161611,80,22.7,90
2020-06-14 21:06,1592161615,80,22.7,99
2020-06-14 21:06,1592161619,80,22.7,112
2020-06-14 21:07,1592161623,78,22.7,88
2020-06-14 21:07,1592161627,77,22.7,123
2020-06-14 21:07,1592161631,76,22.4,113
2020-06-14 21:07,1592161635,75,22,107
2020-06-14 21:07,1592161639,75,21.4,1907
2020-06-14 21:07,1592161643,75,20.9,2994
2020-06-14 21:07,1592161647,75,20.8,89
2020-06-14 21:07,1592161651,75,20.8,86
2020-06-14 21:07,1592161655,75,20.8,105
2020-06-14 21:07,1592161659,75,20.8,87
2020-06-14 21:07,1592161663,76,20.8,93
2020-06-14 21:07,1592161667,77,20.3,113
2020-06-14 21:07,1592161671,76,19.8,119
2020-06-14 21:07,1592161675,76,19.7,141
2020-06-14 21:07,1592161679,76,20,117
2020-06-14 21:08,1592161683,76,20,117
2020-06-14 21:08,1592161687,77,20.2,100
2020-06-14 21:08,1592161691,78,20.5,113
2020-06-14 21:08,1592161695,78,20.7,1029
2020-06-14 21:08,1592161699,78,20.8,99
2020-06-14 21:08,1592161703,78,20.8,116
2020-06-14 21:08,1592161707,77,20.8,372
2020-06-14 21:08,1592161711,76,20.8,159
2020-06-14 21:08,1592161715,76,20.8,111
2020-06-14 21:08,1592161719,74,20.8,101
2020-06-14 21:08,1592161723,73,20.8,95
2020-06-14 21:08,1592161727,74,20.8,111
2020-06-14 21:08,1592161731,75,20.8,164
2020-06-14 21:08,1592161735,77,20.9,125
2020-06-14 21:08,1592161739,78,20.9,131
2020-06-14 21:09,1592161743,79,20.9,119
2020-06-14 21:09,1592161747,80,21,552
2020-06-14 21:09,1592161751,80,21.1,182
2020-06-14 21:09,1592161755,80,21.1,157
2020-06-14 21:09,1592161759,80,21.1,143
2020-06-14 21:09,1592161763,80,21.1,171
2020-06-14 21:09,1592161767,79,21.1,172
2020-06-14 21:09,1592161771,79,21,156
2020-06-14 21:09,1592161775,80,21.1,180
2020-06-14 21:09,1592161779,79,21.4,142
2020-06-14 21:09,1592161783,79,21.7,127
2020-06-14 21:09,1592161787,81,21.7,142
2020-06-14 21:09,1592161791,81,21.7,122
2020-06-14 21:09,1592161795,80,21.7,105
2020-06-14 21:09,1592161799,79,22,74
2020-06-14 21:10,1592161803,78,22.1,80
2020-06-14 21:10,1592161807,77,22.1,102
2020-06-14 21:10,1592161811,77,22,110
2020-06-14 21:10,1592161815,76,21.6,153
2020-06-14 21:10,1592161819,77,21.1,163
2020-06-14 21:10,1592161823,77,20.8,138
2020-06-14 21:10,1592161827,79,20.8,151
2020-06-14 21:10,1592161831,78,20.8,129
2020-06-14 21:10,1592161835,79,20.9,110
2020-06-14 21:10,1592161839,80,21.2,119
2020-06-14 21:10,1592161843,80,21.6,172
2020-06-14 21:10,1592161847,80,21.8,156
2020-06-14 21:10,1592161851,81,21.8,185
2020-06-14 21:10,1592161855,82,21.7,137
2020-06-14 21:10,1592161859,82,21.5,130
2020-06-14 21:11,1592161863,82,21.4,118
2020-06-14 21:11,1592161867,82,21.5,101
2020-06-14 21:11,1592161871,81,21.6,112
2020-06-14 21:11,1592161875,81,21.6,190
2020-06-14 21:11,1592161879,81,21.4,154
2020-06-14 21:11,1592161883,80,20.9,174
2020-06-14 21:11,1592161887,80,20.5,159
2020-06-14 21:11,1592161891,80,20.2,134
2020-06-14 21:11,1592161895,81,20.2,130
2020-06-14 21:11,1592161899,82,20.5,141
2020-06-14 21:11,1592161903,82,20.8,153
2020-06-14 21:11,1592161907,81,21,133
2020-06-14 21:11,1592161911,82,21.1,123
2020-06-14 21:11,1592161915,82,21.1,1060
2020-06-14 21:11,1592161919,82,21.1,133
2020-06-14 21:12,1592161923,82,21.1,80
2020-06-14 21:12,1592161927,80,21.1,92
2020-06-14 21:12,1592161931,79,21.1,125
2020-06-14 21:12,1592161935,77,20.9,117
2020-06-14 21:12,1592161939,76,20.7,120
2020-06-14 21:12,1592161943,76,20.2,169
2020-06-14 21:12,1592161947,78,19.8,169
2020-06-14 21:12,1592161951,78,19.8,191
2020-06-14 21:12,1592161955,80,20,165
2020-06-14 21:12,1592161959,81,20.4,163
2020-06-14 21:12,1592161963,82,20.7,141
2020-06-14 21:12,1592161967,83,20.8,129
2020-06-14 21:12,1592161971,83,20.9,152
2020-06-14 21:12,1592161975,83,21.4,164
2020-06-14 21:12,1592161979,83,21.8,166
2020-06-14 21:13,1592161983,83,21.9,181
2020-06-14 21:13,1592161987,83,21.6,182
2020-06-14 21:13,1592161991,83,21.4,131
2020-06-14 21:13,1592161995,84,21.4,130
2020-06-14 21:13,1592161999,85,21.5,185
2020-06-14 21:13,1592162003,84,21.6,180
2020-06-14 21:13,1592162007,83,21.5,183
2020-06-14 21:13,1592162011,83,21.4,195
2020-06-14 21:13,1592162015,82,21.2,178
2020-06-14 21:13,1592162019,82,21.2,145
2020-06-14 21:13,1592162023,83,21.5,122
2020-06-14 21:13,1592162027,83,21.9,202
2020-06-14 21:13,1592162031,82,22.2,157
2020-06-14 21:13,1592162035,82,22.1,180
2020-06-14 21:13,1592162039,82,21.7,147
2020-06-14 21:14,1592162043,83,21.3,161
2020-06-14 21:14,1592162047,83,21.3,180
2020-06-14 21:14,1592162051,84,21.3,160
2020-06-14 21:14,1592162055,83,21.4,149
2020-06-14 21:14,1592162059,84,21.7,172
2020-06-14 21:14,1592162063,85,21.9,137
2020-06-14 21:14,1592162067,85,21.9,115
2020-06-14 21:14,1592162071,85,22,189
2020-06-14 21:14,1592162075,84,22,168
2020-06-14 21:14,1592162079,84,22,177
2020-06-14 21:14,1592162083,83,21.9,137
2020-06-14 21:14,1592162087,83,21.9,126
2020-06-14 21:14,1592162091,83,21.8,143
2020-06-14 21:14,1592162095,83,21.7,138
2020-06-14 21:14,1592162099,83,21.4,138
2020-06-14 21:15,1592162103,82,20.9,132
2020-06-14 21:15,1592162107,81,20.4,143
2020-06-14 21:15,1592162111,81,20.2,112
2020-06-14 21:15,1592162115,81,20.1,82
2020-06-14 21:15,1592162119,81,20,131
2020-06-14 21:15,1592162123,81,20,106
2020-06-14 21:15,1592162127,80,20,82
2020-06-14 21:15,1592162131,78,19.9,95
2020-06-14 21:15,1592162135,77,19.7,146
2020-06-14 21:15,1592162139,77,19.6,120
2020-06-14 21:15,1592162143,77,19.5,127
2020-06-14 21:15,1592162147,77,19.3,142
2020-06-14 21:15,1592162151,79,19.1,147
2020-06-14 21:15,1592162155,80,18.8,112
2020-06-14 21:15,1592162159,80,18.6,124
2020-06-14 21:16,1592162163,79,18.5,128
2020-06-14 21:16,1592162167,78,18.6,99
2020-06-14 21:16,1592162171,77,19.1,114
2020-06-14 21:16,1592162175,77,19.6,103
2020-06-14 21:16,1592162179,77,19.9,107
2020-06-14 21:16,1592162183,77,19.8,668
2020-06-14 21:16,1592162187,77,19.5,179
2020-06-14 21:16,1592162191,77,19.4,127
2020-06-14 21:16,1592162195,77,19.4,106
2020-06-14 21:16,1592162199,77,19.4,77
2020-06-14 21:16,1592162203,77,19.4,98
2020-06-14 21:16,1592162207,77,19.5,93
2020-06-14 21:16,1592162211,77,19.4,90
2020-06-14 21:16,1592162215,76,19.2,118
2020-06-14 21:16,1592162219,76,18.9,140
2020-06-14 21:17,1592162223,77,18.7,100
2020-06-14 21:17,1592162227,77,18.6,120
2020-06-14 21:17,1592162231,78,18.6,74
2020-06-14 21:17,1592162235,78,18.7,103
2020-06-14 21:17,1592162239,79,18.7,83
2020-06-14 21:17,1592162243,79,19,90
2020-06-14 21:17,1592162247,79,19.2,82
2020-06-14 21:17,1592162251,78,19.2,146
2020-06-14 21:17,1592162255,78,19.1,519
2020-06-14 21:17,1592162259,78,19,126
2020-06-14 21:17,1592162263,78,18.9,153
2020-06-14 21:17,1592162267,79,18.9,105
2020-06-14 21:17,1592162271,79,18.6,111
2020-06-14 21:17,1592162275,79,18.3,133
2020-06-14 21:17,1592162279,79,18.1,122
2020-06-14 21:18,1592162283,80,18.6,114
2020-06-14 21:18,1592162287,79,18.9,150
2020-06-14 21:18,1592162291,75,19.2,124
2020-06-14 21:18,1592162295,76,19.3,125
2020-06-14 21:18,1592162299,79,19.3,117
2020-06-14 21:18,1592162303,79,19.4,142
2020-06-14 21:18,1592162307,79,19.4,112
2020-06-14 21:18,1592162311,78,19.4,121
2020-06-14 21:18,1592162315,77,19.4,155
2020-06-14 21:18,1592162319,76,19.3,112
2020-06-14 21:18,1592162323,76,19,81
2020-06-14 21:18,1592162327,76,18.9,130
2020-06-14 21:18,1592162331,76,19.1,124
2020-06-14 21:18,1592162335,77,19.3,112
2020-06-14 21:18,1592162339,79,19.1,116
2020-06-14 21:19,1592162343,79,18.8,104
2020-06-14 21:19,1592162347,79,18.9,137
2020-06-14 21:19,1592162351,78,19.1,111
2020-06-14 21:19,1592162355,78,19.4,96
2020-06-14 21:19,1592162359,78,19.4,144
2020-06-14 21:19,1592162363,78,19.4,114
2020-06-14 21:19,1592162367,78,19.4,116
2020-06-14 21:19,1592162371,79,19.4,149
2020-06-14 21:19,1592162375,80,19.4,109
2020-06-14 21:19,1592162379,80,19.4,123
2020-06-14 21:19,1592162383,80,19.4,145
2020-06-14 21:19,1592162387,80,19.7,98
2020-06-14 21:19,1592162391,80,20,112
2020-06-14 21:19,1592162395,79,20.1,87
2020-06-14 21:19,1592162399,78,20.2,134
2020-06-14 21:20,1592162403,77,20,110
2020-06-14 21:20,1592162407,77,19.8,105
2020-06-14 21:20,1592162411,77,19.4,140
2020-06-14 21:20,1592162415,77,19.2,124
2020-06-14 21:20,1592162419,77,19.3,101
2020-06-14 21:20,1592162423,77,19.3,147
2020-06-14 21:20,1592162427,77,19.4,124
2020-06-14 21:20,1592162431,76,19.3,119
2020-06-14 21:20,1592162435,75,19.2,136
2020-06-14 21:20,1592162439,77,19.1,101
2020-06-14 21:20,1592162443,78,19.1,138
2020-06-14 21:20,1592162447,79,19.2,110
2020-06-14 21:20,1592162451,78,19.2,89
2020-06-14 21:20,1592162455,78,19.2,100
2020-06-14 21:20,1592162459,77,19.2,108
2020-06-14 21:21,1592162463,76,19.2,91
2020-06-14 21:21,1592162467,77,19.2,97
2020-06-14 21:21,1592162471,77,19.2,91
2020-06-14 21:21,1592162475,77,19.2,86
2020-06-14 21:21,1592162479,77,19.2,289
2020-06-14 21:21,1592162483,76,19.2,167
2020-06-14 21:21,1592162487,77,19.1,137
2020-06-14 21:21,1592162491,77,18.9,532
2020-06-14 21:21,1592162495,77,18.7,5748
2020-06-14 21:21,1592162499,77,18.7,9804
2020-06-14 21:21,1592162503,77,18.7,1799
2020-06-14 21:21,1592162507,77,18.7,262
2020-06-14 21:21,1592162511,77,18.7,139
2020-06-14 21:21,1592162515,76,18.7,125
2020-06-14 21:21,1592162519,76,18.7,965
2020-06-14 21:22,1592162523,75,18.7,2100
2020-06-14 21:22,1592162527,74,18.7,442
2020-06-14 21:22,1592162531,74,18.7,2885
2020-06-14 21:22,1592162535,74,18.7,16009
2020-06-14 21:22,1592162539,74,18.7,525
2020-06-14 21:22,1592162543,74,18.7,46
2020-06-14 21:22,1592162547,74,18.7,38
2020-06-14 21:22,1592162551,74,18.7,37
2020-06-14 21:22,1592162555,74,18.7,33
2020-06-14 21:22,1592162559,,,0
2020-06-14 21:22,1592162563,,,0
2020-06-14 21:22,1592162567,,,0
2020-06-14 21:22,1592162571,,,0
2020-06-14 21:24,1592162691,,,0
2020-06-14 21:25,1592162743,76,,448
2020-06-14 21:25,1592162747,75,,603
2020-06-14 21:25,1592162751,75,,617
2020-06-14 21:25,1592162755,74,,408
2020-06-14 21:25,1592162759,75,,508
2020-06-14 21:26,1592162763,75,,660
2020-06-14 21:26,1592162767,74,,534
2020-06-14 21:26,1592162771,74,,450
2020-06-14 21:26,1592162775,74,,513
2020-06-14 21:26,1592162779,75,18.9,714
2020-06-14 21:26,1592162783,75,19,476
2020-06-14 21:26,1592162787,76,19.1,448
2020-06-14 21:26,1592162791,77,19.2,571
2020-06-14 21:26,1592162795,78,19.1,620
2020-06-14 21:26,1592162799,78,18.9,522
2020-06-14 21:26,1592162803,79,18.9,426
2020-06-14 21:26,1592162807,79,18.9,340
2020-06-14 21:26,1592162811,80,18.9,489
2020-06-14 21:26,1592162815,80,18.9,658
2020-06-14 21:26,1592162819,79,18.9,675
2020-06-14 21:27,1592162823,78,18.7,437
2020-06-14 21:27,1592162827,81,18.4,396
2020-06-14 21:27,1592162831,81,18.1,443
2020-06-14 21:27,1592162835,81,17.9,448
2020-06-14 21:27,1592162839,80,17.7,494
2020-06-14 21:27,1592162843,78,17.6,425
2020-06-14 21:27,1592162847,78,17.6,320
2020-06-14 21:27,1592162851,77,17.6,491
2020-06-14 21:27,1592162855,75,17.7,451
2020-06-14 21:27,1592162859,74,17.7,437
2020-06-14 21:27,1592162863,74,17.8,312
2020-06-14 21:27,1592162867,73,18,211
2020-06-14 21:27,1592162871,73,18.1,379
2020-06-14 21:27,1592162875,72,18.2,463
2020-06-14 21:27,1592162879,71,18.2,523
2020-06-14 21:28,1592162883,71,18.2,368
2020-06-14 21:28,1592162887,71,18.2,347
2020-06-14 21:28,1592162891,72,18.2,437
2020-06-14 21:28,1592162895,72,18.2,308
2020-06-14 21:28,1592162899,70,18.2,411
2020-06-14 21:28,1592162903,70,18.1,346
2020-06-14 21:28,1592162907,71,18.1,195
2020-06-14 21:28,1592162911,73,18,340
2020-06-14 21:28,1592162915,73,18,454
2020-06-14 21:28,1592162919,73,18,352
2020-06-14 21:28,1592162923,73,18,279
2020-06-14 21:28,1592162927,72,18,343
2020-06-14 21:28,1592162931,74,18.1,397
2020-06-14 21:28,1592162935,74,18.3,319
2020-06-14 21:28,1592162939,74,18.5,332
2020-06-14 21:29,1592162943,74,18.5,321
2020-06-14 21:29,1592162947,75,18.7,389
2020-06-14 21:29,1592162951,74,18.9,309
2020-06-14 21:29,1592162955,72,19,218
2020-06-14 21:29,1592162959,71,18.9,339
2020-06-14 21:29,1592162963,71,18.8,324
2020-06-14 21:29,1592162967,71,18.7,493
2020-06-14 21:29,1592162971,71,18.6,329
2020-06-14 21:29,1592162975,71,18.5,265
2020-06-14 21:29,1592162979,72,18.3,330
2020-06-14 21:29,1592162983,72,18.1,382
2020-06-14 21:29,1592162987,71,18,411
2020-06-14 21:29,1592162991,71,18,2083
2020-06-14 21:29,1592162995,72,18,377
2020-06-14 21:29,1592162999,72,18.1,299
2020-06-14 21:30,1592163003,72,18.3,400
2020-06-14 21:30,1592163007,72,18.5,401
2020-06-14 21:30,1592163011,73,18.6,316
2020-06-14 21:30,1592163015,73,18.4,344
2020-06-14 21:30,1592163019,74,18.2,493
2020-06-14 21:30,1592163023,74,18.1,337
2020-06-14 21:30,1592163027,74,18.1,421
2020-06-14 21:30,1592163031,74,18.2,16891
2020-06-14 21:30,1592163035,75,18.2,6903
2020-06-14 21:30,1592163039,75,18.2,5084
2020-06-14 21:30,1592163043,75,18.2,1855
2020-06-14 21:30,1592163047,75,18.2,650
2020-06-14 21:30,1592163051,75,18.2,2928
2020-06-14 21:30,1592163055,75,18.2,583
2020-06-14 21:30,1592163059,75,18.2,340
2020-06-14 21:31,1592163063,75,18.2,448
2020-06-14 21:31,1592163067,74,18.2,529
2020-06-14 21:31,1592163071,73,18.2,361
2020-06-14 21:31,1592163075,73,18.2,429
2020-06-14 21:31,1592163079,77,18.4,390
2020-06-14 21:31,1592163083,80,18.6,282
2020-06-14 21:31,1592163087,80,18.7,360
2020-06-14 21:31,1592163091,79,18.8,325
2020-06-14 21:31,1592163095,78,18.9,410
2020-06-14 21:31,1592163099,77,19.1,281
2020-06-14 21:31,1592163103,77,19.4,350
2020-06-14 21:31,1592163107,76,19.3,298
2020-06-14 21:31,1592163111,76,19.2,2798
2020-06-14 21:31,1592163115,76,19.2,2606
2020-06-14 21:31,1592163119,76,19.2,3381
2020-06-14 21:32,1592163123,76,19.2,1241
2020-06-14 21:32,1592163127,76,19.2,2206
2020-06-14 21:32,1592163131,76,19.2,4250
2020-06-14 21:32,1592163135,76,19.2,469
2020-06-14 21:32,1592163139,76,19.2,342
2020-06-14 21:32,1592163143,76,19.2,348
2020-06-14 21:32,1592163147,75,19.2,361
2020-06-14 21:32,1592163151,73,19.2,382
2020-06-14 21:32,1592163155,74,19.1,234
2020-06-14 21:32,1592163159,74,19,250
2020-06-14 21:32,1592163163,74,18.9,548
2020-06-14 21:32,1592163167,75,18.9,416
2020-06-14 21:32,1592163171,75,18.9,292
2020-06-14 21:32,1592163175,75,18.9,333
2020-06-14 21:32,1592163179,74,18.9,229
2020-06-14 21:33,1592163183,71,18.8,163
2020-06-14 21:33,1592163187,71,18.6,196
2020-06-14 21:33,1592163191,71,18.3,326
2020-06-14 21:33,1592163195,71,18.2,276
2020-06-14 21:33,1592163199,71,18,369
2020-06-14 21:33,1592163203,72,17.8,245
2020-06-14 21:33,1592163207,71,17.6,176
2020-06-14 21:33,1592163211,71,17.6,298
2020-06-14 21:33,1592163215,72,17.7,321
2020-06-14 21:33,1592163219,73,17.9,343
2020-06-14 21:33,1592163223,73,17.9,281
2020-06-14 21:33,1592163227,73,17.9,300
2020-06-14 21:33,1592163231,73,17.8,348
2020-06-14 21:33,1592163235,72,17.8,386
2020-06-14 21:33,1592163239,72,17.8,322
2020-06-14 21:34,1592163243,71,18.2,145
2020-06-14 21:34,1592163247,72,18.4,292
2020-06-14 21:34,1592163251,71,18.6,297
2020-06-14 21:34,1592163255,69,18.6,306
2020-06-14 21:34,1592163259,69,18.5,241
2020-06-14 21:34,1592163263,71,18.4,256
2020-06-14 21:34,1592163267,72,18.5,252
2020-06-14 21:34,1592163271,73,18.5,353
2020-06-14 21:34,1592163275,73,18.5,407
2020-06-14 21:34,1592163279,73,18.3,220
2020-06-14 21:34,1592163283,73,18.3,177
2020-06-14 21:34,1592163287,73,18.3,336
2020-06-14 21:34,1592163291,72,18.3,326
2020-06-14 21:34,1592163295,72,18.2,337
2020-06-14 21:34,1592163299,72,17.9,202
2020-06-14 21:35,1592163303,73,17.9,213
2020-06-14 21:35,1592163307,73,18,135
2020-06-14 21:35,1592163311,73,18.1,185
2020-06-14 21:35,1592163315,73,18,246
2020-06-14 21:35,1592163319,74,18,298
2020-06-14 21:35,1592163323,74,17.9,253
2020-06-14 21:35,1592163327,73,17.8,186
2020-06-14 21:35,1592163331,74,17.6,299
2020-06-14 21:35,1592163335,75,17.6,266
2020-06-14 21:35,1592163339,75,17.5,477
2020-06-14 21:35,1592163343,75,17.5,209
2020-06-14 21:35,1592163347,75,17.4,174
2020-06-14 21:35,1592163351,73,17.6,166
2020-06-14 21:35,1592163355,69,17.7,285
2020-06-14 21:35,1592163359,69,17.9,167
2020-06-14 21:36,1592163363,68,17.8,238
2020-06-14 21:36,1592163367,68,17.8,193
2020-06-14 21:36,1592163371,69,18.3,118
2020-06-14 21:36,1592163375,70,18.8,285
2020-06-14 21:36,1592163379,72,18.4,268
2020-06-14 21:36,1592163383,72,17.8,393
2020-06-14 21:36,1592163387,73,17.5,264
2020-06-14 21:36,1592163391,73,17.4,279
2020-06-14 21:36,1592163395,73,17.1,321
2020-06-14 21:36,1592163399,74,16.9,330
2020-06-14 21:36,1592163403,74,16.6,226
2020-06-14 21:36,1592163407,74,16.3,263
2020-06-14 21:36,1592163411,74,16,232
2020-06-14 21:36,1592163415,74,15.9,219
2020-06-14 21:36,1592163419,74,16,143
2020-06-14 21:37,1592163423,73,16,190
2020-06-14 21:37,1592163427,72,15.9,276
2020-06-14 21:37,1592163431,72,15.9,342
2020-06-14 21:37,1592163435,73,15.9,272
2020-06-14 21:37,1592163439,73,16,333
2020-06-14 21:37,1592163443,72,16.1,168
2020-06-14 21:37,1592163447,72,16.6,159
2020-06-14 21:37,1592163451,71,17,170
2020-06-14 21:37,1592163455,70,17.1,139
2020-06-14 21:37,1592163459,70,17.2,207
2020-06-14 21:37,1592163463,72,17.2,400
2020-06-14 21:37,1592163467,75,17,399
2020-06-14 21:37,1592163471,76,16.8,373
2020-06-14 21:37,1592163475,76,16.6,222
2020-06-14 21:37,1592163479,77,16.7,238
2020-06-14 21:38,1592163483,77,16.9,247
2020-06-14 21:38,1592163487,78,17,194
2020-06-14 21:38,1592163491,77,17,220
2020-06-14 21:38,1592163495,77,17,146
2020-06-14 21:38,1592163499,77,17,170
2020-06-14 21:38,1592163503,78,17,176
2020-06-14 21:38,1592163507,76,16.9,216
2020-06-14 21:38,1592163511,71,16.5,193
2020-06-14 21:38,1592163515,69,16,353
2020-06-14 21:38,1592163519,69,15.5,175
2020-06-14 21:38,1592163523,69,15.3,232
2020-06-14 21:38,1592163527,69,14.8,187
2020-06-14 21:38,1592163531,69,14.5,257
2020-06-14 21:38,1592163535,69,14.5,277
2020-06-14 21:38,1592163539,70,14.6,382
2020-06-14 21:39,1592163543,70,15.3,293
2020-06-14 21:39,1592163547,72,15.7,289
2020-06-14 21:39,1592163551,74,16,277
2020-06-14 21:39,1592163555,73,16,336
2020-06-14 21:39,1592163559,72,16.1,338
2020-06-14 21:39,1592163563,72,16.2,217
2020-06-14 21:39,1592163567,72,16.2,195
2020-06-14 21:39,1592163571,71,16.2,172
2020-06-14 21:39,1592163575,70,16.3,129
2020-06-14 21:39,1592163579,69,16.4,170
2020-06-14 21:39,1592163583,70,16.4,176
2020-06-14 21:39,1592163587,69,16.3,170
2020-06-14 21:39,1592163591,71,16.3,1085
2020-06-14 21:39,1592163595,71,16.3,982
2020-06-14 21:39,1592163599,71,16.3,145
2020-06-14 21:40,1592163603,71,16.3,137
2020-06-14 21:40,1592163607,71,16.3,134
2020-06-14 21:40,1592163611,72,16.3,155
2020-06-14 21:40,1592163615,71,16.3,126
2020-06-14 21:40,1592163619,70,16.3,218
2020-06-14 21:40,1592163623,69,16.2,172
2020-06-14 21:40,1592163627,69,16,286
2020-06-14 21:40,1592163631,68,15.6,326
2020-06-14 21:40,1592163635,68,15.5,325
2020-06-14 21:40,1592163639,71,15.4,358
2020-06-14 21:40,1592163643,72,15.5,293
2020-06-14 21:40,1592163647,70,15.6,367
2020-06-14 21:40,1592163651,70,15.6,363
2020-06-14 21:40,1592163655,71,15.7,144
2020-06-14 21:40,1592163659,71,15.7,205
2020-06-14 21:41,1592163663,70,15.5,220
