at,timestamp,hr,rr,act
2020-06-21 21:44,1592768692,,,46
2020-06-21 21:44,1592768696,,,4
2020-06-21 21:45,1592768700,,,1
2020-06-21 21:45,1592768704,,,144
2020-06-21 21:45,1592768708,,,7
2020-06-21 21:45,1592768712,64,,3
2020-06-21 21:45,1592768716,64,,15
2020-06-21 21:45,1592768720,63,,63
2020-06-21 21:45,1592768724,63,,31
2020-06-21 21:45,1592768728,64,,34
2020-06-21 21:45,1592768732,65,,11
2020-06-21 21:45,1592768736,65,,20
2020-06-21 21:45,1592768740,65,,102
2020-06-21 21:45,1592768744,65,,28
2020-06-21 21:45,1592768748,64,,36
2020-06-21 21:45,1592768752,63,,27
2020-06-21 21:45,1592768756,63,,76
2020-06-21 21:46,1592768760,63,,2
2020-06-21 21:46,1592768764,63,,3
2020-06-21 21:46,1592768768,63,,18
2020-06-21 21:46,1592768772,63,,36
2020-06-21 21:46,1592768776,64,,5
2020-06-21 21:46,1592768780,64,,3
2020-06-21 21:46,1592768784,64,,7805
2020-06-21 21:46,1592768788,64,,90
2020-06-21 21:46,1592768792,64,,31
2020-06-21 21:46,1592768796,,,0
2020-06-21 21:46,1592768800,,,0
2020-06-21 21:46,1592768804,,,0
2020-06-21 21:46,1592768808,,,0
2020-06-21 21:48,1592768928,,,0
2020-06-21 21:50,1592769048,,,0
2020-06-21 21:52,1592769168,,,0
2020-06-21 21:54,1592769288,,,0
2020-06-21 21:56,1592769368,,,230
2020-06-21 21:56,1592769372,,,257
2020-06-21 21:56,1592769376,,,188
2020-06-21 21:56,1592769380,,,211
2020-06-21 21:56,1592769384,,,169
2020-06-21 21:56,1592769388,,,152
2020-06-21 21:56,1592769392,66,,153
2020-06-21 21:56,1592769396,66,,213
2020-06-21 21:56,1592769400,66,,187
2020-06-21 21:56,1592769404,66,19.3,177
2020-06-21 21:56,1592769408,65,19,260
2020-06-21 21:56,1592769412,65,19.1,255
2020-06-21 21:56,1592769416,64,19.2,159
2020-06-21 21:57,1592769420,64,19.4,223
2020-06-21 21:57,1592769424,64,19.5,183
2020-06-21 21:57,1592769428,65,19.8,164
2020-06-21 21:57,1592769432,65,19.8,191
2020-06-21 21:57,1592769436,64,19.5,195
2020-06-21 21:57,1592769440,64,19.3,212
2020-06-21 21:57,1592769444,64,19.3,210
2020-06-21 21:57,1592769448,64,19.3,159
2020-06-21 21:57,1592769452,64,19.7,134
2020-06-21 21:57,1592769456,64,20,163
2020-06-21 21:57,1592769460,64,20.1,221
2020-06-21 21:57,1592769464,64,20,142
2020-06-21 21:57,1592769468,64,19.8,156
2020-06-21 21:57,1592769472,64,19.6,180
2020-06-21 21:57,1592769476,64,20,159
2020-06-21 21:58,1592769480,63,20,164
2020-06-21 21:58,1592769484,63,19.7,198
2020-06-21 21:58,1592769488,63,19.4,231
2020-06-21 21:58,1592769492,63,19,132
2020-06-21 21:58,1592769496,64,19,157
2020-06-21 21:58,1592769500,65,19.3,215
2020-06-21 21:58,1592769504,64,19.8,149
2020-06-21 21:58,1592769508,64,20,194
2020-06-21 21:58,1592769512,64,19.9,171
2020-06-21 21:58,1592769516,64,19.7,251
2020-06-21 21:58,1592769520,64,19.1,209
2020-06-21 21:58,1592769524,64,18.7,153
2020-06-21 21:58,1592769528,65,18.6,204
2020-06-21 21:58,1592769532,64,19.2,235
2020-06-21 21:58,1592769536,64,19.9,205
2020-06-21 21:59,1592769540,64,20.3,204
2020-06-21 21:59,1592769544,65,20.2,200
2020-06-21 21:59,1592769548,66,20.4,246
2020-06-21 21:59,1592769552,66,20.4,179
2020-06-21 21:59,1592769556,65,20.5,222
2020-06-21 21:59,1592769560,65,20.4,187
2020-06-21 21:59,1592769564,65,20.6,179
2020-06-21 21:59,1592769568,66,20.9,234
2020-06-21 21:59,1592769572,66,21.1,175
2020-06-21 21:59,1592769576,66,21.2,172
2020-06-21 21:59,1592769580,66,21.3,199
2020-06-21 21:59,1592769584,66,21.2,167
2020-06-21 21:59,1592769588,65,20.9,173
2020-06-21 21:59,1592769592,65,20.7,227
2020-06-21 21:59,1592769596,65,20.5,190
2020-06-21 22:00,1592769600,65,20.4,220
2020-06-21 22:00,1592769604,65,20.2,6763
2020-06-21 22:00,1592769608,66,20.2,343
2020-06-21 22:00,1592769612,66,20.2,249
2020-06-21 22:00,1592769616,66,20.2,113
2020-06-21 22:00,1592769620,66,20.2,163
2020-06-21 22:00,1592769624,66,20.1,210
2020-06-21 22:00,1592769628,66,19.9,177
2020-06-21 22:00,1592769632,65,19.6,168
2020-06-21 22:00,1592769636,65,19.3,154
2020-06-21 22:00,1592769640,65,19.3,176
2020-06-21 22:00,1592769644,65,19.3,177
2020-06-21 22:00,1592769648,65,19.3,208
2020-06-21 22:00,1592769652,65,19.3,184
2020-06-21 22:00,1592769656,65,19.3,143
2020-06-21 22:01,1592769660,65,19.4,157
2020-06-21 22:01,1592769664,65,19.6,203
2020-06-21 22:01,1592769668,65,19.9,199
2020-06-21 22:01,1592769672,65,20,602
2020-06-21 22:01,1592769676,65,20,245
2020-06-21 22:01,1592769680,65,20,181
2020-06-21 22:01,1592769684,64,20,290
2020-06-21 22:01,1592769688,64,20.1,190
2020-06-21 22:01,1592769692,64,20.1,169
2020-06-21 22:01,1592769696,65,20.1,201
2020-06-21 22:01,1592769700,65,19.8,152
2020-06-21 22:01,1592769704,66,19.5,192
2020-06-21 22:01,1592769708,67,19.5,195
2020-06-21 22:01,1592769712,67,19.4,171
2020-06-21 22:01,1592769716,67,19.2,184
2020-06-21 22:02,1592769720,67,19.3,226
2020-06-21 22:02,1592769724,67,19.4,626
2020-06-21 22:02,1592769728,67,19.5,198
2020-06-21 22:02,1592769732,67,19.6,338
2020-06-21 22:02,1592769736,67,19.7,715
2020-06-21 22:02,1592769740,67,19.7,185
2020-06-21 22:02,1592769744,67,19.7,339
2020-06-21 22:02,1592769748,67,19.7,217
2020-06-21 22:02,1592769752,67,19.8,184
2020-06-21 22:02,1592769756,68,20,210
2020-06-21 22:02,1592769760,67,20.2,240
2020-06-21 22:02,1592769764,66,20.2,205
2020-06-21 22:02,1592769768,65,20.2,219
2020-06-21 22:02,1592769772,65,20.4,236
2020-06-21 22:02,1592769776,65,20.7,218
2020-06-21 22:03,1592769780,65,20.8,179
2020-06-21 22:03,1592769784,65,20.8,995
2020-06-21 22:03,1592769788,65,20.8,238
2020-06-21 22:03,1592769792,64,20.8,484
2020-06-21 22:03,1592769796,63,20.8,200
2020-06-21 22:03,1592769800,64,20.8,154
2020-06-21 22:03,1592769804,64,20.8,192
2020-06-21 22:03,1592769808,63,20.8,130
2020-06-21 22:03,1592769812,63,20.7,151
2020-06-21 22:03,1592769816,63,20.5,181
2020-06-21 22:03,1592769820,63,20.2,265
2020-06-21 22:03,1592769824,63,19.7,208
2020-06-21 22:03,1592769828,64,19.2,146
2020-06-21 22:03,1592769832,64,19,182
2020-06-21 22:03,1592769836,64,19.1,231
2020-06-21 22:04,1592769840,64,19.4,185
2020-06-21 22:04,1592769844,64,19.5,172
2020-06-21 22:04,1592769848,64,19.5,200
2020-06-21 22:04,1592769852,64,19.6,287
2020-06-21 22:04,1592769856,63,19.9,222
2020-06-21 22:04,1592769860,63,20.1,222
2020-06-21 22:04,1592769864,63,20.2,156
2020-06-21 22:04,1592769868,63,20.1,120
2020-06-21 22:04,1592769872,63,20.2,165
2020-06-21 22:04,1592769876,63,20.2,274
2020-06-21 22:04,1592769880,63,20.1,138
2020-06-21 22:04,1592769884,64,19.7,463
2020-06-21 22:04,1592769888,63,19.4,337
2020-06-21 22:04,1592769892,63,19.2,149
2020-06-21 22:04,1592769896,63,19.2,190
2020-06-21 22:05,1592769900,63,19.2,171
2020-06-21 22:05,1592769904,64,19.2,206
2020-06-21 22:05,1592769908,64,19.2,171
2020-06-21 22:05,1592769912,65,19.3,166
2020-06-21 22:05,1592769916,65,19.3,211
2020-06-21 22:05,1592769920,65,19.5,174
2020-06-21 22:05,1592769924,65,19.4,208
2020-06-21 22:05,1592769928,65,19.4,232
2020-06-21 22:05,1592769932,66,19.4,170
2020-06-21 22:05,1592769936,66,19.6,176
2020-06-21 22:05,1592769940,66,19.8,173
2020-06-21 22:05,1592769944,67,19.9,179
2020-06-21 22:05,1592769948,67,19.7,176
2020-06-21 22:05,1592769952,67,19.5,186
2020-06-21 22:05,1592769956,67,19.4,167
2020-06-21 22:06,1592769960,66,19.1,184
2020-06-21 22:06,1592769964,66,18.9,160
2020-06-21 22:06,1592769968,65,18.8,123
2020-06-21 22:06,1592769972,65,18.8,187
2020-06-21 22:06,1592769976,65,18.7,231
2020-06-21 22:06,1592769980,65,18.5,226
2020-06-21 22:06,1592769984,66,18.5,116
2020-06-21 22:06,1592769988,67,18.6,175
2020-06-21 22:06,1592769992,67,18.7,227
2020-06-21 22:06,1592769996,67,18.8,229
2020-06-21 22:06,1592770000,67,18.7,168
2020-06-21 22:06,1592770004,66,18.5,195
2020-06-21 22:06,1592770008,66,18.4,210
2020-06-21 22:06,1592770012,66,18.4,213
2020-06-21 22:06,1592770016,66,18.4,181
2020-06-21 22:07,1592770020,65,18.5,179
2020-06-21 22:07,1592770024,65,18.7,209
2020-06-21 22:07,1592770028,65,19,206
2020-06-21 22:07,1592770032,65,19.1,127
2020-06-21 22:07,1592770036,65,19.1,171
2020-06-21 22:07,1592770040,65,19,216
2020-06-21 22:07,1592770044,65,18.9,179
2020-06-21 22:07,1592770048,66,18.8,139
2020-06-21 22:07,1592770052,66,18.8,136
2020-06-21 22:07,1592770056,66,18.9,188
2020-06-21 22:07,1592770060,66,19.1,282
2020-06-21 22:07,1592770064,66,19.1,246
2020-06-21 22:07,1592770068,66,19,229
2020-06-21 22:07,1592770072,66,18.8,194
2020-06-21 22:07,1592770076,66,18.8,217
2020-06-21 22:08,1592770080,66,19,220
2020-06-21 22:08,1592770084,66,19.2,188
2020-06-21 22:08,1592770088,66,19.7,155
2020-06-21 22:08,1592770092,66,20.1,215
2020-06-21 22:08,1592770096,67,20.4,253
2020-06-21 22:08,1592770100,66,20.4,277
2020-06-21 22:08,1592770104,67,20.1,220
2020-06-21 22:08,1592770108,67,20,171
2020-06-21 22:08,1592770112,67,20,195
2020-06-21 22:08,1592770116,67,20.2,169
2020-06-21 22:08,1592770120,66,20.2,176
2020-06-21 22:08,1592770124,66,20.1,139
2020-06-21 22:08,1592770128,66,20,179
2020-06-21 22:08,1592770132,65,20,194
2020-06-21 22:08,1592770136,66,19.9,182
2020-06-21 22:09,1592770140,66,19.7,149
2020-06-21 22:09,1592770144,66,19.5,173
2020-06-21 22:09,1592770148,66,19.4,187
2020-06-21 22:09,1592770152,66,19.4,165
2020-06-21 22:09,1592770156,65,19.4,188
2020-06-21 22:09,1592770160,65,19.5,157
2020-06-21 22:09,1592770164,65,19.5,639
2020-06-21 22:09,1592770168,66,19.4,627
2020-06-21 22:09,1592770172,65,19.4,280
2020-06-21 22:09,1592770176,65,19.4,250
2020-06-21 22:09,1592770180,65,19.4,188
2020-06-21 22:09,1592770184,65,19.4,181
2020-06-21 22:09,1592770188,66,19.4,203
2020-06-21 22:09,1592770192,67,19.4,223
2020-06-21 22:09,1592770196,68,19.4,166
2020-06-21 22:10,1592770200,68,19.4,155
2020-06-21 22:10,1592770204,68,19.4,210
2020-06-21 22:10,1592770208,68,19.5,156
2020-06-21 22:10,1592770212,68,19.5,191
2020-06-21 22:10,1592770216,67,19.4,155
2020-06-21 22:10,1592770220,67,19.2,205
2020-06-21 22:10,1592770224,67,19.1,189
2020-06-21 22:10,1592770228,68,18.9,170
2020-06-21 22:10,1592770232,68,18.9,242
2020-06-21 22:10,1592770236,67,18.7,180
2020-06-21 22:10,1592770240,68,18.6,226
